"Z_Ji_[14,1]","Z_Ji_[14,2]","Z_Ji_[14,3]","Z_Ji_[14,4]","Z_Ji_[14,5]","Z_Ji_[14,6]","Z_Ji_[14,7]","Z_Ji_[14,8]","Z_Ji_[14,9]","Z_Ji_[14,10]","Z_Ji_[14,11]","Z_Ji_[14,12]","Z_Ji_[14,13]","Z_Ji_[14,14]","Z_Ji_[14,15]","Z_Ji_[14,16]","Z_Ji_[14,17]","Z_Ji_[14,18]","Z_Ji_[14,19]","Z_Ji_[14,20]"
0.020796491,0.03369621,0.045219217,0.05494825,0.062584062,0.067959258,0.07104061,0.071920392,0.070798467,0.067957628,0.063735193,0.058493886,0.052594762,0.046374296,0.040127046,0.034094523,0.028460123,0.02334938,0.018834503,0.014941863
0.020744234,0.033613953,0.04511369,0.054827893,0.062458191,0.067837188,0.070930827,0.071829873,0.070732205,0.067918394,0.063723545,0.058508379,0.052632331,0.04643073,0.040197493,0.034173977,0.028543834,0.023433169,0.018914962,0.015016446
0.020692236,0.03353209,0.045008645,0.054708046,0.062332798,0.067715506,0.0708213,0.071739452,0.070665872,0.067878933,0.063711535,0.058522414,0.052669388,0.046486637,0.040267438,0.034252984,0.028627175,0.023516675,0.018995228,0.015090921
0.020640494,0.03345062,0.044904079,0.054588706,0.062207879,0.067594212,0.07071203,0.071649129,0.070599472,0.067839246,0.063699168,0.058535996,0.052705935,0.046542021,0.040336884,0.034331546,0.028710146,0.023599899,0.0190753,0.015165285
0.020589006,0.033369538,0.044799988,0.05446987,0.062083432,0.067473303,0.070603015,0.071558905,0.070533006,0.067799338,0.063686448,0.058549127,0.052741977,0.046596886,0.040405833,0.034409664,0.028792748,0.023682838,0.019155176,0.015239537
0.020537772,0.033288842,0.044696368,0.054351533,0.061959454,0.067352777,0.070494256,0.071468782,0.070466477,0.067759212,0.063673379,0.058561813,0.052777516,0.046651233,0.040474287,0.03448734,0.02887498,0.023765494,0.019234857,0.015313675
0.020486788,0.03320853,0.044593218,0.054233694,0.061835943,0.067232634,0.070385752,0.07137876,0.070399886,0.06771887,0.063659964,0.058574057,0.052812558,0.046705066,0.040542248,0.034564574,0.028956845,0.023847866,0.01931434,0.015387699
0.020436053,0.033128598,0.044490532,0.054116349,0.061712895,0.067112871,0.070277503,0.07128884,0.070333237,0.067678316,0.063646207,0.058585863,0.052847105,0.046758389,0.04060972,0.034641369,0.029038341,0.023929954,0.019393625,0.015461607
0.020385565,0.033049043,0.044388309,0.053999495,0.06159031,0.066993487,0.070169508,0.071199024,0.07026653,0.067637554,0.063632112,0.058597235,0.052881161,0.046811203,0.040676703,0.034717726,0.02911947,0.024011757,0.019472712,0.015535398
0.020335322,0.032969864,0.044286545,0.053883129,0.061468183,0.066874481,0.070061768,0.071109312,0.070199769,0.067596586,0.063617683,0.058608177,0.052914729,0.046863513,0.040743201,0.034793646,0.029200232,0.024093275,0.019551599,0.01560907
0.020285323,0.032891057,0.044185236,0.053767247,0.061346513,0.06675585,0.069954281,0.071019706,0.070132956,0.067555415,0.063602922,0.058618692,0.052947814,0.046915322,0.040809215,0.03486913,0.029280627,0.024174507,0.019630285,0.015682623
0.020235565,0.03281262,0.04408438,0.053651847,0.061225296,0.066637594,0.069847047,0.070930205,0.070066092,0.067514044,0.063587835,0.058628784,0.052980418,0.046966631,0.040874748,0.03494418,0.029360657,0.024255455,0.01970877,0.015756054
0.020186047,0.032734549,0.043983974,0.053536925,0.061104531,0.06651971,0.069740066,0.070840812,0.069999179,0.067472477,0.063572423,0.058638457,0.053012546,0.047017445,0.040939802,0.035018798,0.029440322,0.024336116,0.019787053,0.015829363
0.020136767,0.032656843,0.043884015,0.053422479,0.060984215,0.066402197,0.069633338,0.070751526,0.06993222,0.067430716,0.063556691,0.058647715,0.053044201,0.047067767,0.041004379,0.035092984,0.029519621,0.024416492,0.019865132,0.015902548
0.020087723,0.032579498,0.043784499,0.053308505,0.060864345,0.066285054,0.069526862,0.070662349,0.069865217,0.067388764,0.063540642,0.05865656,0.053075385,0.047117598,0.041068482,0.03516674,0.029598557,0.024496582,0.019943008,0.015975608
0.020038914,0.032502513,0.043685423,0.053195001,0.060744919,0.066168279,0.069420638,0.070573282,0.069798171,0.067346623,0.06352428,0.058664998,0.053106103,0.047166943,0.041132113,0.035240068,0.029677129,0.024576386,0.020020679,0.016048543
0.019990338,0.032425884,0.043586785,0.053081964,0.060625934,0.06605187,0.069314665,0.070484324,0.069731085,0.067304298,0.063507608,0.058673031,0.053136359,0.047215804,0.041195274,0.035312969,0.029755339,0.024655904,0.020098145,0.01612135
0.019941993,0.03234961,0.043488581,0.05296939,0.060507389,0.065935827,0.069208943,0.070395478,0.06966396,0.067261789,0.063490629,0.058680663,0.053166154,0.047264184,0.041257968,0.035385445,0.029833186,0.024735135,0.020175405,0.016194029
0.019893877,0.032273686,0.043390809,0.052857277,0.06038928,0.065820146,0.069103471,0.070306744,0.069596798,0.067219102,0.063473346,0.058687898,0.053195494,0.047312086,0.041320196,0.035457496,0.029910671,0.024814079,0.020252459,0.016266579
0.019845989,0.032198112,0.043293466,0.052745622,0.060271606,0.065704827,0.068998249,0.070218122,0.069529602,0.067176237,0.063455764,0.058694739,0.053224381,0.047359513,0.041381961,0.035529124,0.029987795,0.024892738,0.020329305,0.016338998
0.019798328,0.032122885,0.043196549,0.052634422,0.060154363,0.065589869,0.068893277,0.070129613,0.069462372,0.067133197,0.063437885,0.058701189,0.053252818,0.047406468,0.041443264,0.035600332,0.030064559,0.024971109,0.020405942,0.016411286
0.01975089,0.032048001,0.043100054,0.052523674,0.06003755,0.065475269,0.068788554,0.070041219,0.06939511,0.067089987,0.063419712,0.058707252,0.053280809,0.047452953,0.041504109,0.035671119,0.030140963,0.025049194,0.020482372,0.016483441
0.019703676,0.031973459,0.04300398,0.052413376,0.059921165,0.065361026,0.06868408,0.069952939,0.06932782,0.067046607,0.063401249,0.058712931,0.053308357,0.047498972,0.041564498,0.035741489,0.030217008,0.025126992,0.020558591,0.016555462
0.019656683,0.031899257,0.042908323,0.052303524,0.059805204,0.065247139,0.068579854,0.069864775,0.069260501,0.06700306,0.063382498,0.058718231,0.053335465,0.047544527,0.041624432,0.035811441,0.030292695,0.025204503,0.020634601,0.016627348
0.019609909,0.031825392,0.04281308,0.052194117,0.059689665,0.065133607,0.068475875,0.069776726,0.069193156,0.06695935,0.063363464,0.058723153,0.053362137,0.047589621,0.041683913,0.035880978,0.030368024,0.025281728,0.0207104,0.016699099
0.019563354,0.031751861,0.04271825,0.05208515,0.059574547,0.065020426,0.068372144,0.069688794,0.069125787,0.066915479,0.063344148,0.058727701,0.053388376,0.047634257,0.041742945,0.035950101,0.030442996,0.025358665,0.020785989,0.016770713
0.019517015,0.031678662,0.042623828,0.051976622,0.059459847,0.064907598,0.06826866,0.069600979,0.069058394,0.066871448,0.063324555,0.058731879,0.053414184,0.047678438,0.041801529,0.036018811,0.030517612,0.025435316,0.020861365,0.016842189
0.019470891,0.031605794,0.042529813,0.051868529,0.059345563,0.064795118,0.068165421,0.069513283,0.068990981,0.066827261,0.063304686,0.05873569,0.053439566,0.047722167,0.041859668,0.03608711,0.030591872,0.02551168,0.020936529,0.016913526
0.019424981,0.031533253,0.042436201,0.05176087,0.059231692,0.064682987,0.068062429,0.069425704,0.068923548,0.066782921,0.063284546,0.058739138,0.053464524,0.047765445,0.041917363,0.036155,0.030665778,0.025587758,0.021011481,0.016984723
0.019379282,0.031461038,0.04234299,0.051653641,0.059118232,0.064571203,0.067959682,0.069338245,0.068856097,0.066738428,0.063264136,0.058742224,0.053489061,0.047808277,0.041974616,0.036222482,0.030739329,0.025663548,0.021086219,0.01705578
0.019333794,0.031389145,0.042250178,0.05154684,0.059005181,0.064459764,0.067857179,0.069250905,0.06878863,0.066693787,0.063243461,0.058744953,0.05351318,0.047850665,0.042031431,0.036289557,0.030812527,0.025739053,0.021160743,0.017126695
0.019288515,0.031317574,0.042157761,0.051440464,0.058892537,0.064348668,0.067754921,0.069163685,0.068721148,0.066648999,0.063222523,0.058747328,0.053536885,0.047892611,0.042087809,0.036356227,0.030885373,0.02581427,0.021235053,0.017197468
0.019243444,0.031246322,0.042065738,0.05133451,0.058780298,0.064237915,0.067652906,0.069076586,0.068653652,0.066604066,0.063201324,0.058749352,0.053560179,0.047934118,0.042143751,0.036422493,0.030957866,0.025889202,0.021309148,0.017268097
0.019198578,0.031175386,0.041974105,0.051228977,0.05866846,0.064127503,0.067551135,0.068989607,0.068586144,0.066558992,0.063179868,0.058751027,0.053583064,0.047975189,0.042199261,0.036488356,0.031030009,0.025963846,0.021383028,0.017338582
0.019153917,0.031104764,0.04188286,0.051123861,0.058557024,0.06401743,0.067449606,0.068902751,0.068518626,0.066513777,0.063158157,0.058752357,0.053605544,0.048015826,0.042254341,0.036553819,0.031101801,0.026038205,0.021456692,0.017408922
0.019109459,0.031034455,0.041792,0.05101916,0.058445985,0.063907695,0.06734832,0.068816016,0.068451099,0.066468425,0.063136195,0.058753346,0.053627621,0.048056033,0.042308992,0.036618883,0.031173244,0.026112278,0.021530141,0.017479116
0.019065203,0.030964456,0.041701524,0.050914871,0.058335342,0.063798296,0.067247275,0.068729405,0.068383565,0.066422937,0.063113984,0.058753995,0.053649299,0.048095811,0.042363217,0.036683549,0.031244338,0.026186065,0.021603372,0.017549163
0.019021147,0.030894764,0.041611428,0.050810992,0.058225093,0.063689232,0.067146471,0.068642916,0.068316024,0.066377316,0.063091526,0.058754309,0.053670581,0.048135164,0.042417018,0.036747819,0.031315084,0.026259566,0.021676387,0.017619062
0.01897729,0.030825379,0.04152171,0.050707521,0.058115236,0.063580502,0.067045907,0.06855655,0.068248478,0.066331564,0.063068825,0.058754289,0.053691468,0.048174094,0.042470396,0.036811693,0.031385483,0.026332781,0.021749185,0.017688813
0.01893363,0.030756298,0.041432367,0.050604454,0.058005768,0.063472105,0.066945584,0.068470309,0.068180929,0.066285684,0.063045883,0.058753939,0.053711965,0.048212603,0.042523355,0.036875175,0.031455536,0.026405711,0.021821764,0.017758415
0.018890167,0.030687518,0.041343398,0.05050179,0.057896688,0.063364037,0.0668455,0.068384191,0.068113378,0.066239676,0.063022702,0.058753262,0.053732075,0.048250695,0.042575896,0.036938264,0.031525243,0.026478356,0.021894126,0.017827866
0.018846899,0.030619039,0.041254799,0.050399527,0.057787994,0.0632563,0.066745655,0.068298199,0.068045826,0.066193544,0.062999287,0.058752261,0.053751799,0.048288372,0.042628021,0.037000963,0.031594606,0.026550715,0.02196627,0.017897167
0.018803823,0.030550857,0.041166569,0.050297661,0.057679682,0.06314889,0.066646048,0.068212331,0.067978275,0.066147289,0.062975638,0.058750938,0.053771141,0.048325636,0.042679732,0.037063273,0.031663625,0.02662279,0.022038194,0.017966316
0.018760941,0.03048297,0.041078705,0.05019619,0.057571752,0.063041806,0.066546679,0.068126589,0.067910725,0.066100913,0.062951758,0.058749296,0.053790103,0.04836249,0.042731031,0.037125196,0.031732301,0.02669458,0.0221099,0.018035313
0.018718248,0.030415378,0.040991204,0.050095113,0.057464202,0.062935048,0.066447547,0.068040973,0.067843179,0.066054419,0.062927651,0.058747339,0.053808689,0.048398936,0.042781921,0.037186732,0.031800634,0.026766086,0.022181386,0.018104157
0.018675746,0.030348077,0.040904065,0.049994426,0.057357029,0.062828614,0.066348652,0.067955482,0.067775637,0.066007808,0.062903319,0.058745069,0.053826902,0.048434977,0.042832404,0.037247884,0.031868626,0.026837307,0.022252653,0.018172847
0.018633431,0.030281067,0.040817285,0.049894127,0.057250231,0.062722501,0.066249993,0.067870119,0.0677081,0.065961083,0.062878763,0.058742488,0.053844743,0.048470616,0.042882481,0.037308653,0.031936278,0.026908245,0.0223237,0.018241383
0.018591304,0.030214344,0.040730861,0.049794215,0.057143806,0.06261671,0.066151569,0.067784882,0.06764057,0.065914245,0.062853988,0.0587396,0.053862216,0.048505855,0.042932154,0.037369041,0.032003591,0.026978899,0.022394527,0.018309763
0.018549362,0.030147907,0.040644792,0.049694686,0.057037753,0.062511238,0.06605338,0.067699772,0.067573048,0.065867296,0.062828994,0.058736408,0.053879324,0.048540696,0.042981426,0.037429048,0.032070564,0.02704927,0.022465133,0.018377988
0.018507604,0.030081755,0.040559075,0.049595538,0.056932069,0.062406085,0.065955426,0.06761479,0.067505535,0.065820238,0.062803785,0.058732913,0.053896068,0.048575142,0.043030299,0.037488676,0.0321372,0.027119357,0.022535519,0.018446057
0.01846603,0.030015884,0.040473708,0.04949677,0.056826753,0.062301248,0.065857705,0.067529935,0.067438033,0.065773073,0.062778362,0.058729118,0.053912453,0.048609195,0.043078774,0.037547928,0.032203499,0.027189162,0.022605683,0.018513968
0.018424637,0.029950294,0.040388689,0.049398379,0.056721802,0.062196727,0.065760217,0.067445209,0.067370541,0.065725803,0.062752729,0.058725027,0.053928479,0.048642858,0.043126855,0.037606804,0.032269461,0.027258684,0.022675627,0.018581722
0.018383425,0.029884983,0.040304016,0.049300363,0.056617215,0.06209252,0.065662962,0.06736061,0.067303062,0.06567843,0.062726888,0.058720641,0.053944151,0.048676133,0.043174541,0.037665305,0.032335088,0.027327924,0.022745349,0.018649317
0.018342393,0.029819949,0.040219686,0.049202719,0.056512989,0.061988625,0.065565939,0.067276141,0.067235597,0.065630956,0.062700841,0.058715964,0.053959471,0.048709023,0.043221837,0.037723434,0.032400381,0.027396882,0.02281485,0.018716754
0.018301538,0.029755189,0.040135697,0.049105446,0.056409123,0.061885042,0.065469148,0.0671918,0.067168146,0.065583381,0.062674589,0.058710998,0.053974441,0.048741529,0.043268743,0.037781192,0.032465341,0.027465559,0.022884129,0.018784031
0.018260861,0.029690702,0.040052047,0.04900854,0.056305615,0.06178177,0.065372587,0.067107588,0.067100712,0.065535709,0.062648137,0.058705746,0.053989064,0.048773655,0.043315261,0.037838579,0.032529968,0.027533954,0.022953187,0.018851148
0.01822036,0.029626487,0.039968735,0.048912001,0.056202463,0.061678806,0.065276256,0.067023505,0.067033293,0.06548794,0.062621485,0.058700209,0.054003342,0.048805403,0.043361394,0.037895599,0.032594263,0.027602069,0.023022022,0.018918104
0.018180033,0.029562541,0.039885757,0.048815826,0.056099666,0.061576149,0.065180155,0.066939552,0.066965893,0.065440078,0.062594636,0.058694392,0.054017278,0.048836774,0.043407144,0.037952251,0.032658228,0.027669902,0.023090635,0.0189849
0.01813988,0.029498864,0.039803112,0.048720012,0.05599722,0.061473798,0.065084283,0.066855729,0.066898511,0.065392122,0.062567592,0.058688295,0.054030875,0.048867772,0.043452513,0.038008538,0.032721863,0.027737456,0.023159026,0.019051533
0.018099899,0.029435452,0.039720798,0.048624559,0.055895125,0.061371753,0.06498864,0.066772036,0.066831149,0.065344075,0.062540356,0.058681921,0.054044135,0.048898398,0.043497501,0.038064461,0.032785168,0.02780473,0.023227194,0.019118004
0.018060089,0.029372304,0.039638812,0.048529463,0.055793378,0.061270011,0.064893224,0.066688473,0.066763808,0.065295939,0.062512929,0.058675274,0.05405706,0.048928656,0.043542113,0.038120022,0.032848146,0.027871724,0.02329514,0.019184313
0.01802045,0.02930942,0.039557153,0.048434722,0.055691979,0.061168571,0.064798035,0.06660504,0.066696489,0.065247715,0.062485314,0.058668355,0.054069653,0.048958547,0.043586348,0.038175222,0.032910797,0.027938439,0.023362863,0.019250458
0.017980979,0.029246796,0.039475819,0.048340335,0.055590924,0.061067431,0.064703073,0.066521737,0.066629192,0.065199404,0.062457513,0.058661167,0.054081917,0.048988073,0.04363021,0.038230061,0.032973121,0.028004875,0.023430363,0.019316439
0.017941676,0.029184431,0.039394807,0.048246299,0.055490213,0.060966592,0.064608337,0.066438565,0.066561919,0.06515101,0.062429527,0.058653712,0.054093853,0.049017237,0.0436737,0.038284543,0.03303512,0.028071034,0.02349764,0.019382256
0.01790254,0.029122324,0.039314116,0.048152613,0.055389843,0.060866051,0.064513827,0.066355524,0.066494671,0.065102532,0.06240136,0.058645993,0.054105465,0.049046041,0.04371682,0.038338668,0.033096795,0.028136914,0.023564695,0.019447909
0.01786357,0.029060474,0.039233744,0.048059274,0.055289813,0.060765807,0.064419541,0.066272614,0.066427448,0.065053973,0.062373013,0.058638012,0.054116754,0.049074487,0.043759573,0.038392438,0.033158147,0.028202516,0.023631526,0.019513396
0.017824764,0.028998877,0.039153689,0.047966281,0.05519012,0.060665858,0.064325479,0.066189836,0.066360251,0.065005334,0.062344488,0.05862977,0.054127724,0.049102578,0.043801959,0.038445854,0.033219176,0.028267842,0.023698135,0.019578717
0.017786121,0.028937533,0.039073948,0.04787363,0.055090764,0.060566204,0.064231641,0.066107188,0.066293082,0.064956617,0.062315787,0.058621272,0.054138376,0.049130316,0.043843981,0.038498918,0.033279883,0.028332891,0.02376452,0.019643873
0.017747641,0.02887644,0.03899452,0.047781322,0.054991742,0.060466844,0.064138026,0.066024672,0.066225941,0.064907823,0.062286912,0.058612518,0.054148712,0.049157702,0.04388564,0.038551631,0.03334027,0.028397664,0.023830682,0.019708862
0.017709323,0.028815597,0.038915403,0.047689353,0.054893053,0.060367775,0.064044634,0.065942287,0.066158828,0.064858953,0.062257866,0.058603511,0.054158736,0.04918474,0.04392694,0.038603994,0.033400337,0.02846216,0.023896621,0.019773684
0.017671164,0.028755002,0.038836595,0.047597721,0.054794695,0.060268997,0.063951463,0.065860034,0.066091746,0.06481001,0.062228649,0.058594253,0.054168449,0.049211431,0.04396788,0.03865601,0.033460085,0.028526382,0.023962336,0.019838338
0.017633165,0.028694653,0.038758094,0.047506425,0.054696666,0.060170509,0.063858513,0.065777913,0.066024694,0.064760995,0.062199265,0.058584747,0.054177853,0.049237777,0.044008464,0.038707678,0.033519516,0.028590328,0.024027829,0.019902825
0.017595324,0.028634548,0.038679899,0.047415463,0.054598965,0.060072309,0.063765783,0.065695923,0.065957673,0.064711908,0.062169714,0.058574995,0.054186952,0.049263781,0.044048693,0.038759002,0.03357863,0.028654001,0.024093098,0.019967144
0.017557641,0.028574687,0.038602007,0.047324833,0.05450159,0.059974396,0.063673274,0.065614065,0.065890685,0.064662752,0.062139999,0.058564999,0.054195747,0.049289445,0.044088569,0.038809982,0.033637428,0.028717399,0.024158144,0.020031294
0.017520113,0.028515068,0.038524417,0.047234533,0.054404539,0.059876769,0.063580984,0.06553234,0.06582373,0.064613528,0.062110122,0.05855476,0.05420424,0.04931477,0.044128094,0.038860619,0.033695911,0.028780523,0.024222967,0.020095276
0.017482741,0.028455689,0.038447126,0.04714456,0.05430781,0.059779426,0.063488912,0.065450746,0.065756809,0.064564237,0.062080085,0.058544282,0.054212434,0.04933976,0.044167269,0.038910915,0.03375408,0.028843375,0.024287566,0.020159088
