Volume,Host i,Host ID,Host R200,Host CoM,Host Mtot,Host M*,Sat i,Sat ID,Sat CoM,Sat Mtot,Sat M*
5,10,11,33.962905668498884,[306.62082 391.8745  261.2166 ],4665966000.0,4668636.5,[14840 14841 14842],[14839 14840 14841],"[[306.63718 391.86282 261.20657]
 [306.6079  391.871   261.19952]
 [306.61346 391.88336 261.22275]]",[13916840.   8471118.   6353338.5],[0. 0. 0.]
5,11,12,32.45117400285072,[297.7712  392.90717 257.5769 ],4059625700.0,5210273.5,[14843 14844 14845 14846 14847 14848 14849 14850],[14842 14843 14844 14845 14846 14847 14848 14849],"[[297.78772 392.90662 257.56174]
 [297.77466 392.92346 257.59412]
 [297.75623 392.85287 257.5648 ]
 [297.77237 392.89746 257.58655]
 [297.7572  392.9168  257.57138]
 [297.757   392.86716 257.58282]
 [297.76517 392.86017 257.56128]
 [297.80225 392.88205 257.5919 ]]","[37514944.  18454940.  10588899.   7260958.5  6655878.5 20572714.
 30859068.  25413352. ]",[0. 0. 0. 0. 0. 0. 0. 0.]
5,12,13,31.612845138824348,[300.5351  381.12738 257.08728],3064745200.0,2032794.6,[14851 14852 14853],[14850 14851 14852],"[[300.52887 381.13657 257.0786 ]
 [300.55435 381.12137 257.09564]
 [300.5863  381.1528  257.07806]]",[14219380.  8168578. 11496520.],[0. 0. 0.]
5,13,14,31.260746688509624,[304.30606 384.3384  254.58736],3828482000.0,1580888.1,[14854 14855 14856 14857 14858],[14853 14854 14855 14856 14857],"[[304.30957 384.34198 254.58339]
 [304.33527 384.3242  254.57555]
 [304.30063 384.3354  254.62212]
 [304.337   384.35803 254.55685]
 [304.33813 384.3461  254.591  ]]",[44775908.  19967636.  15126998.  13009219.   7563498.5],[0. 0. 0. 0. 0.]
5,14,15,30.88954954750048,[303.35434 392.19174 254.5191 ],3733020700.0,0.0,[14859 14860 14861 14862 14863],[14858 14859 14860 14861 14862],"[[303.3296  392.18475 254.54813]
 [303.37424 392.19992 254.52519]
 [303.35406 392.2272  254.48389]
 [303.36563 392.22525 254.5295 ]
 [303.3659  392.152   254.55743]]",[16942238.   7563498.5  8471118.   6353338.5 44775908. ],[0. 0. 0. 0. 0.]
5,15,16,24.70678927765171,[303.17673 389.71536 259.4487 ],1915849900.0,130736.875,[14864 14865 14866 14867 14868 14869 14870],[14863 14864 14865 14866 14867 14868 14869],"[[303.1902  389.71442 259.479  ]
 [303.17535 389.71603 259.4464 ]
 [303.20575 389.70154 259.48267]
 [303.19867 389.68137 259.47058]
 [303.2004  389.6679  259.51547]
 [303.2064  389.71014 259.49063]
 [303.19547 389.69193 259.48373]]","[4.4775908e+07 2.7490068e+07 1.2101598e+07 9.9838180e+06 6.9584180e+06
 2.1722366e+08 1.3597737e+09]",[     0.   261474.12      0.        0.        0.        0.   130829.19]
5,16,17,31.60009585237171,[307.0427  391.66013 261.4697 ],3531623200.0,4112777.5,[14871 14872 14873],[14870 14871 14872],"[[307.0361  391.65723 261.47852]
 [307.01868 391.66302 261.4587 ]
 [307.00995 391.6809  261.4644 ]]",[17244778.  9983818.  8471118.],[0. 0. 0.]
5,17,18,30.44993500189521,[308.95084 391.3129  263.42358],1293229400.0,12760092.0,[],[],[],[],[]
5,18,19,30.630583385648354,[303.05432 389.37396 259.88834],3399217200.0,1196701.0,[14874 14875],[14873 14874],"[[303.05118 389.3647  259.91055]
 [303.0522  389.38287 259.85623]]",[25110812. 21177794.],[0. 0.]
5,19,20,29.39207742803857,[309.11414 386.86993 255.30063],2304995800.0,3548259.8,[14876],[14875],[[309.12057 386.8362  255.3721 ]],[59600360.],[0.]
5,20,21,30.080753455508404,[304.08054 386.18277 254.5784 ],3320532700.0,917063.0,[14877 14878],[14876 14877],"[[304.09348 386.17816 254.55238]
 [304.07697 386.1781  254.614  ]]",[8471118.  6353338.5],[0. 0.]
5,21,22,25.570391842562135,[301.8302  383.37543 252.82349],1781552000.0,262264.72,[14879 14880 14881 14882 14883 14884 14885 14886 14887],[14878 14879 14880 14881 14882 14883 14884 14885 14886],"[[301.8394  383.36716 252.8328 ]
 [301.8527  383.37405 252.85454]
 [301.83215 383.3743  252.82431]
 [301.8528  383.35052 252.80382]
 [301.80307 383.3997  252.8131 ]
 [301.86414 383.4108  252.84541]
 [301.83163 383.34955 252.82964]
 [301.83044 383.4117  252.82568]
 [301.80814 383.41367 252.79193]]","[69886710.  37817484.  25365426.  14521917.  10588899.  11193980.
  7866038.5  7260958.5  6050799. ]","[     0.        0.   132661.61      0.        0.        0.        0.
      0.        0.  ]"
5,22,23,29.485005739908583,[307.91748 388.52567 264.61795],2648635000.0,1780463.2,[14888],[14887],[[307.92624 388.51825 264.63614]],[17849858.],[0.]
5,23,24,28.89435345093252,[309.06342 388.11865 260.41797],2877304300.0,130973.18,[14889 14890 14891 14892 14893 14894 14895 14896],[14888 14889 14890 14891 14892 14893 14894 14895],"[[309.05383 388.09988 260.41168]
 [309.03955 388.11694 260.4535 ]
 [309.01437 388.10437 260.417  ]
 [309.0687  388.11084 260.40308]
 [309.05365 388.1286  260.44794]
 [309.06778 388.13535 260.44516]
 [309.05328 388.09857 260.41183]
 [309.0271  388.08987 260.41028]]","[30859068. 24808274. 16942238.  9076198.  9076198.  6958418. 71096870.
 85618800.]",[0. 0. 0. 0. 0. 0. 0. 0.]
5,24,25,29.393921868282376,[304.45038 389.13998 261.8619 ],2930271700.0,926464.3,[14897 14898 14899 14900 14901],[14896 14897 14898 14899 14900],"[[304.44977 389.13953 261.86185]
 [304.45325 389.13623 261.87238]
 [304.43567 389.14893 261.84485]
 [304.46393 389.13727 261.8361 ]
 [304.47296 389.14288 261.84167]]",[54457184. 33581924. 21177794. 10286359. 10286359.],[0. 0. 0. 0. 0.]
5,25,26,28.393654454911815,[303.5159  392.04294 254.62213],2553774600.0,0.0,[14902 14903 14904 14905 14906 14907],[14901 14902 14903 14904 14905 14906],"[[303.5524  392.012   254.60559]
 [303.55557 392.00534 254.59753]
 [303.50967 392.0452  254.6162 ]
 [303.5075  392.04425 254.63701]
 [303.51837 392.03918 254.61267]
 [303.53635 392.04163 254.6366 ]]","[1.3614300e+07 1.0891439e+07 9.0761980e+06 9.3787370e+06 8.4711180e+06
 1.6851475e+08]",[0. 0. 0. 0. 0. 0.]
5,26,27,26.967667141578485,[305.37814 384.3952  255.7846 ],2491803100.0,261720.77,[14908 14909],[14907 14908],"[[305.3728  384.42737 255.78896]
 [305.37555 384.42447 255.79817]]",[10891439. 12101598.],[0. 0.]
5,27,28,26.10029162105251,[304.08414 390.04416 252.52629],2320852200.0,130584.08,[14910 14911 14912 14913 14914 14915 14916 14917],[14909 14910 14911 14912 14913 14914 14915 14916],"[[304.08456 390.0061  252.53716]
 [304.0506  390.048   252.51924]
 [304.10492 390.04657 252.52434]
 [304.0959  389.99133 252.52927]
 [304.07465 390.01694 252.52933]
 [304.09348 390.05106 252.52914]
 [304.0513  390.0424  252.54094]
 [304.05905 390.04654 252.53992]]","[13311759.  11193980.  10588899.   9378737.   6958418.   6655878.5
  7563498.5 60810524. ]",[0. 0. 0. 0. 0. 0. 0. 0.]
5,28,29,24.071711848292217,[307.1239  392.21133 262.57272],1906349000.0,0.0,[14918 14919 14920 14921 14922 14923 14924 14925 14926],[14917 14918 14919 14920 14921 14922 14923 14924 14925],"[[307.12302 392.21805 262.55225]
 [307.12173 392.20273 262.55096]
 [307.14233 392.18704 262.56595]
 [307.13086 392.21518 262.5458 ]
 [307.12256 392.21103 262.57843]
 [307.09283 392.22693 262.5749 ]
 [307.14304 392.21576 262.58038]
 [307.11078 392.22336 262.59662]
 [307.13184 392.21475 262.54364]]","[64743536. 30556528. 31161606. 18454940. 18757480. 13311759. 10588899.
  8773658.  6050799.]",[0. 0. 0. 0. 0. 0. 0. 0. 0.]
5,29,30,26.376928718306058,[310.62912 387.6293  261.2131 ],1914840600.0,0.0,[],[],[],[],[]
5,30,31,25.14941181435709,[306.1541  392.1901  261.05185],2142454800.0,0.0,[14927 14928 14929 14930 14931 14932 14933 14934 14935 14936],[14926 14927 14928 14929 14930 14931 14932 14933 14934 14935],"[[306.1339  392.20718 261.05243]
 [306.16003 392.1788  261.0526 ]
 [306.145   392.17978 261.0812 ]
 [306.18152 392.1914  261.04227]
 [306.14163 392.1892  261.0485 ]
 [306.18616 392.17484 261.0542 ]
 [306.16464 392.16144 261.07346]
 [306.16577 392.18033 261.0475 ]
 [306.1408  392.1844  261.02304]
 [306.17975 392.1901  261.07208]]","[25413352.  10286359.   9983818.   8471118.   8168578.   6655878.5
 34792090.  34792090.  37212404.  49616548. ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
5,31,32,26.185784119770382,[304.23853 381.03384 257.76105],2322381000.0,657413.0,[14937 14938],[14936 14937],"[[304.24847 381.01236 257.7807 ]
 [304.22266 381.06802 257.7565 ]]",[18757480. 17244778.],[0. 0.]
5,32,33,27.222004586887344,[308.84396 388.3273  261.7677 ],2263961000.0,392391.12,[],[],[],[],[]
5,33,34,26.256040587323856,[305.6636  388.94882 262.2043 ],2080414000.0,1844322.6,[14939 14940 14941],[14938 14939 14940],"[[305.66333 388.94922 262.2042 ]
 [305.67026 388.93286 262.19177]
 [305.67072 388.93094 262.1932 ]]",[7.3919835e+06 1.1799061e+07 1.1436010e+08],[131024.87      0.        0.  ]
5,34,35,25.645590032438736,[308.1188  386.03082 253.00566],2044489900.0,261278.81,[14942 14943 14944 14945 14946 14947],[14941 14942 14943 14944 14945 14946],"[[308.09998 386.02652 253.00754]
 [308.11932 386.06317 253.02307]
 [308.10648 386.01413 253.00705]
 [308.12445 386.06485 253.00096]
 [308.1084  386.0271  252.98975]
 [308.1522  386.03815 253.01154]]",[59600360.   9681278.   8168578.   6958418.   7260958.5 60205440. ],[0. 0. 0. 0. 0. 0.]
5,35,36,24.27437736483391,[309.638   390.35437 263.14505],839785100.0,2153794.8,[14948 14949],[14947 14948],"[[309.65686 390.40317 263.16998]
 [309.65674 390.4026  263.16937]]",[ 8773658. 69584180.],[0. 0.]
5,36,37,25.11002993402154,[306.40128 389.4281  265.12827],1871534700.0,398116.22,[14950 14951],[14949 14950],"[[306.40082 389.4275  265.12787]
 [306.4138  389.39478 265.12842]]",[1.01863624e+08 1.90600200e+07],[317568.44      0.  ]
5,37,38,23.83429695525099,[305.2092  381.29938 258.95996],1724054400.0,666293.6,[14952 14953 14954 14955 14956],[14951 14952 14953 14954 14955],"[[305.18857 381.26102 258.9701 ]
 [305.18436 381.26718 258.95825]
 [305.1931  381.28568 258.99783]
 [305.1833  381.26727 258.9596 ]
 [305.19284 381.28622 258.99808]]",[6.1113060e+07 1.9665098e+07 9.9838180e+06 4.9314008e+07 1.2366602e+08],[0. 0. 0. 0. 0.]
5,38,39,25.648253209671143,[308.93005 388.95978 261.24567],1992959200.0,1055582.5,[],[],[],[],[]
5,39,40,24.66832925267642,[308.10126 386.7005  254.83438],1944827900.0,392041.7,[14957 14958],[14956 14957],"[[308.09802 386.70663 254.82451]
 [308.0885  386.68335 254.80116]]",[8773658. 6050799.],[0. 0.]
5,40,41,24.75073402005923,[303.9745 391.5096 254.9122],1914064500.0,0.0,[],[],[],[],[]
5,41,42,24.599090047023697,[306.41986 385.2215  257.14285],1818282600.0,0.0,[14959 14960 14961],[14958 14959 14960],"[[306.41537 385.20996 257.15002]
 [306.41968 385.2221  257.14304]
 [306.4174  385.23007 257.11105]]",[26320970.  14219380.   7866038.5],[0. 0. 0.]
5,42,43,13.760462022796709,[310.3942  389.1183  263.06152],43439036.0,1061257.9,[14962],[14961],[[310.34348 389.1401  263.0401 ]],[84408640.],[0.]
5,43,44,23.913496813137193,[304.14893 383.8939  254.54802],1709992300.0,130528.83,[14963],[14962],[[304.1416  383.8883  254.55354]],[10588899.],[0.]
5,44,45,22.673969460448145,[304.11456 385.05905 254.15988],1662283800.0,0.0,[14964 14965],[14963 14964],"[[304.10535 385.0479  254.15321]
 [304.14337 385.05966 254.17535]]",[12101598.  5748259.],[0. 0.]
5,45,46,23.48890915880656,[304.02203 391.22244 254.75723],1541437800.0,130606.164,[14966 14967],[14965 14966],"[[304.03607 391.21335 254.7388 ]
 [304.0076  391.2487  254.74767]]",[16942238. 20270176.],[0. 0.]
5,46,47,20.730258755806744,[308.55194 384.0278  259.78418],1118198800.0,0.0,[14968 14969 14970 14971],[14967 14968 14969 14970],"[[308.54987 384.0225  259.7731 ]
 [308.5423  384.05368 259.7852 ]
 [308.54297 384.05408 259.78625]
 [308.5399  384.07635 259.80515]]",[1.9060020e+07 9.0761980e+06 4.3263208e+07 3.2145434e+08],[0. 0. 0. 0.]
5,47,48,21.00649322361582,[307.80988 385.8702  258.52014],1162829000.0,0.0,[14972],[14971],[[307.77933 385.86008 258.49857]],[3.047418e+08],[0.]
5,48,49,23.175898798720322,[308.04938 388.51566 259.88687],1462584000.0,791033.0,[14973],[14972],[[308.0525  388.50027 259.886  ]],[8773658.],[0.]
5,49,50,22.759944623837118,[302.0809  389.24136 253.60652],1444674200.0,798333.75,[14974 14975],[14973 14974],"[[302.0772  389.22012 253.62732]
 [302.07886 389.24908 253.59145]]",[ 6958418. 18757480.],[0. 0.]
5,50,51,23.266281065425158,[303.63525 390.78818 253.26009],1109348200.0,130837.85,[14976 14977],[14975 14976],"[[303.63004 390.79498 253.25517]
 [303.62347 390.78632 253.25684]]",[2.4505734e+07 2.4233448e+08],[0. 0.]
5,51,52,22.05974173984633,[302.9456  389.44028 259.59802],1307856600.0,263554.16,[14978 14979 14980],[14977 14978 14979],"[[302.9328  389.43668 259.5961 ]
 [302.94458 389.4673  259.61783]
 [302.92957 389.4236  259.59955]]",[88644200.  16639700.   7260958.5],[0. 0. 0.]
5,52,53,22.393890847720396,[304.7543  390.3277  260.71674],1396194300.0,0.0,[14981 14982 14983],[14980 14981 14982],"[[304.78284 390.31964 260.70963]
 [304.7479  390.31912 260.7364 ]
 [304.7361  390.3336  260.71088]]",[10891439.  9681278.  8471118.],[0. 0. 0.]
5,53,54,22.477020347610203,[306.699  386.8712 255.6556],1395334800.0,130671.625,[14984 14985],[14983 14984],"[[306.67737 386.85815 255.66472]
 [306.7051  386.88187 255.67694]]",[ 6655878.5 18757480. ],[0. 0.]
5,54,55,21.92380131119789,[305.50943 388.97482 262.0764 ],1389886500.0,535523.7,[14986 14987],[14985 14986],"[[305.48505 388.9642  262.0736 ]
 [305.48648 388.9648  262.0729 ]]",[ 9378737. 11496520.],[0. 0.]
5,55,56,21.49979826863109,[305.75403 385.09503 255.60583],1187177900.0,0.0,[14988 14989 14990],[14987 14988 14989],"[[305.7313  385.07492 255.5886 ]
 [305.74356 385.0978  255.6006 ]
 [305.76804 385.0986  255.6149 ]]",[13614300. 33581924. 68071480.],[0. 0. 0.]
5,56,57,21.624653935351482,[302.869   389.7959  259.09305],1263084800.0,263757.53,[14991 14992],[14990 14991],"[[302.86493 389.8074  259.09155]
 [302.9022  389.79312 259.10144]]",[24808274. 56877504.],[0. 0.]
5,57,58,22.529046564217943,[301.97913 389.311   260.44   ],1351910800.0,403125.94,[],[],[],[],[]
5,58,59,22.130406530443118,[303.64648 391.5805  259.5515 ],1334913200.0,0.0,[14993 14994],[14992 14993],"[[303.65576 391.5773  259.5554 ]
 [303.63956 391.58606 259.57233]]",[8168578.  7260958.5],[0. 0.]
5,59,60,22.833222590248912,[309.3798  389.3494  262.50015],1314753500.0,525660.06,[14995 14996],[14994 14995],"[[309.3795  389.34845 262.49997]
 [309.38055 389.3505  262.50037]]",[9983818.  3025399.5],[0. 0.]
5,60,61,22.538538364774098,[306.31775 386.78067 255.45348],1231578500.0,0.0,[14997 14998],[14996 14997],"[[306.321   386.7889  255.43683]
 [306.3187  386.77618 255.43857]]",[12706678. 76542600.],[0. 0.]
5,61,62,20.94932323362341,[302.84714 383.18753 253.91151],1093620200.0,0.0,[14999 15000 15001],[14998 14999 15000],"[[302.8435  383.19427 253.94376]
 [302.84982 383.1923  253.913  ]
 [302.84805 383.19748 253.90388]]",[6.6558785e+06 1.6942238e+07 1.7759096e+08],[0. 0. 0.]
5,62,63,22.538641941241544,[297.98938 384.71326 261.68777],1302820000.0,392383.66,[],[],[],[],[]
5,63,64,21.61807437070563,[305.56912 384.78482 255.61006],1244660500.0,0.0,[15002 15003],[15001 15002],"[[305.55457 384.78952 255.6062 ]
 [305.57352 384.80814 255.6136 ]]",[24505734.   6353338.5],[0. 0.]
5,64,65,21.499273623980457,[301.42303 383.3951  265.05142],1200719400.0,525125.8,[15004],[15003],[[301.41946 383.3945  265.02405]],[7866038.5],[0.]
5,65,66,19.82906689167543,[308.24683 386.2275  252.80835],426443780.0,660390.94,[15005],[15004],[[308.24588 386.23557 252.8136 ]],[3933018.8],[0.]
5,66,67,19.880957471416284,[301.1398  380.36276 259.49628],648000600.0,262542.06,[15006 15760],[15005 15759],"[[301.15463 380.37103 259.5053 ]
 [301.1587  380.37277 259.50912]]",[53247028.   6353338.5],[0. 0.]
5,67,68,21.670888971828617,[303.99414 385.58496 254.14404],1207226100.0,130862.22,[15007 15008],[15006 15007],"[[303.9989  385.58014 254.15984]
 [304.00754 385.57455 254.1382 ]]",[ 6958418. 14219380.],[0. 0.]
5,68,69,20.831773934869688,[306.44528 381.16913 260.97824],593667400.0,0.0,[15009 15010 15011 15012 15013 15014],[15008 15009 15010 15011 15012 15013],"[[306.45294 381.16818 260.9842 ]
 [306.45386 381.17346 260.98453]
 [306.45267 381.17947 260.9839 ]
 [306.4481  381.16235 260.98004]
 [306.46045 381.18338 260.97766]
 [306.4566  381.1745  260.98547]]","[2.5110812e+07 1.3009219e+07 5.4457190e+06 7.2609585e+06 3.4489548e+07
 3.7514954e+08]",[0. 0. 0. 0. 0. 0.]
5,69,70,21.52450715107235,[309.1185  388.3248  260.71906],1145583400.0,0.0,[15015 15016],[15014 15015],"[[309.12695 388.29932 260.74023]
 [309.1183  388.34772 260.7348 ]]",[6050799. 8471118.],[0. 0.]
5,70,71,21.268622201503852,[306.67603 385.42892 257.52536],1120036600.0,0.0,[15017 15018 15019 15020 15021],[15016 15017 15018 15019 15020],"[[306.66467 385.4263  257.52313]
 [306.6883  385.42648 257.52243]
 [306.67084 385.42358 257.5163 ]
 [306.68802 385.42007 257.54813]
 [306.68036 385.44556 257.51398]]",[49616548.  13311759.   7563498.5  6050799.   6050799. ],[0. 0. 0. 0. 0.]
5,71,72,21.231196078509303,[298.65503 389.22568 254.12749],1161163400.0,130868.52,[15022 15023],[15021 15022],"[[298.6457  389.23523 254.14153]
 [298.63132 389.21985 254.11832]]",[20875254.  9983818.],[0. 0.]
5,72,73,21.895719604891713,[306.0194  387.83423 255.19344],1159365500.0,524952.6,[15024 15025],[15023 15024],"[[306.01944 387.8336  255.19325]
 [306.0238  387.84027 255.19843]]",[22690494. 10891439.],[0. 0.]
