"[14,1]_1214.227","[14,1]_1214.283","[14,1]_1214.397","[14,2]_1214.211","[14,2]_1214.325","[14,2]_1214.495","[14,3]_1214.213","[14,3]_1214.383","[14,3]_1214.61","[14,4]_1214.232","[14,4]_1214.459","[14,4]_1214.743","[14,5]_1214.273","[14,5]_1214.556","[14,5]_1214.896","[14,6]_1214.332","[14,6]_1214.672","[14,6]_1215.07","[14,7]_1214.41","[14,7]_1214.807","[14,7]_1215.261","[14,8]_1214.509","[14,8]_1214.963","[14,8]_1215.474","[14,9]_1214.628","[14,9]_1215.139","[14,9]_1215.706","[14,10]_1214.767","[14,10]_1215.334","[14,10]_1215.958","[14,11]_1214.923","[14,11]_1215.547","[14,11]_1216.229","[14,12]_1215.102","[14,12]_1215.783","[14,12]_1216.521","[14,13]_1215.298","[14,13]_1216.036","[14,13]_1216.832","[14,14]_1215.514","[14,14]_1216.309","[14,14]_1217.162","[14,15]_1215.75","[14,15]_1216.602","[14,15]_1217.512","[14,16]_1216.006","[14,16]_1216.915","[14,16]_1217.882","[14,17]_1216.281","[14,17]_1217.247","[14,17]_1218.271","[14,18]_1216.575","[14,18]_1217.598","[14,18]_1218.68","[14,19]_1216.89","[14,19]_1217.97","[14,20]_1217.229","[14,20]_1218.367","[14,21]_1217.583","[14,21]_1218.778","[14,22]_1217.963","[14,23]_1218.35","[14,24]_1218.768"
0.027400389,0.077777203,0.116051475,0.077777203,0.116051475,0.13762755,0.116051475,0.13762755,0.141826169,0.13762755,0.141826169,0.131460899,0.141826169,0.131460899,0.111487296,0.131460899,0.111487296,0.087346409,0.111487296,0.087346409,0.063602546,0.087346409,0.063602546,0.04321737,0.063602546,0.04321737,0.027480131,0.04321737,0.027480131,0.016385019,0.027480131,0.016385019,0.009175158,0.016385019,0.009175158,0.004831008,0.009175158,0.004831008,0.002394034,0.004831008,0.002394034,0.001117437,0.002394034,0.001117437,0.000491573,0.001117437,0.000491573,0.000203918,0.000491573,0.000203918,7.98E-05,0.000203918,7.98E-05,2.95E-05,7.98E-05,2.95E-05,2.95E-05,1.03E-05,1.03E-05,3.38E-06,3.38E-06,1.05E-06,3.09E-07
0.024929795,0.071121099,0.107192652,0.071121099,0.107192652,0.129054114,0.107192652,0.129054114,0.135693366,0.129054114,0.135693366,0.12897868,0.135693366,0.12897868,0.112732387,0.12897868,0.112732387,0.091485604,0.112732387,0.091485604,0.069350311,0.091485604,0.069350311,0.049303709,0.069350311,0.049303709,0.032966117,0.049303709,0.032966117,0.020773193,0.032966117,0.020773193,0.012355373,0.020773193,0.012355373,0.006944542,0.012355373,0.006944542,0.003692125,0.006944542,0.003692125,0.001858166,0.003692125,0.001858166,0.000885808,0.001858166,0.000885808,0.000400192,0.000885808,0.000400192,0.000171421,0.000400192,0.000171421,6.96E-05,0.000171421,6.96E-05,6.96E-05,2.68E-05,2.68E-05,9.82E-06,9.82E-06,3.41E-06,1.12E-06
0.022867779,0.065512453,0.099570481,0.065512453,0.099570481,0.121394089,0.099570481,0.121394089,0.129796838,0.121394089,0.129796838,0.12598611,0.129796838,0.12598611,0.112920232,0.12598611,0.112920232,0.094365405,0.112920232,0.094365405,0.073971364,0.094365405,0.073971364,0.054609424,0.073971364,0.054609424,0.038075498,0.054609424,0.038075498,0.025123905,0.038075498,0.025123905,0.015713082,0.025123905,0.015713082,0.009325786,0.015713082,0.009325786,0.005257367,0.009325786,0.005257367,0.002817342,0.005257367,0.002817342,0.001436049,0.002817342,0.001436049,0.0006966,0.001436049,0.0006966,0.000321717,0.0006966,0.000321717,0.000141515,0.000321717,0.000141515,0.000141515,5.93E-05,5.93E-05,2.37E-05,2.37E-05,9.02E-06,3.27E-06
0.021120731,0.060722399,0.092947095,0.060722399,0.092947095,0.114530944,0.092947095,0.114530944,0.124207909,0.114530944,0.124207909,0.122717686,0.124207909,0.122717686,0.11235563,0.122717686,0.11235563,0.096252792,0.11235563,0.096252792,0.077621148,0.096252792,0.077621148,0.059161331,0.077621148,0.059161331,0.042737321,0.059161331,0.042737321,0.029320885,0.042737321,0.029320885,0.01913444,0.029320885,0.01913444,0.011891587,0.01913444,0.011891587,0.007044617,0.011891587,0.007044617,0.003981046,0.007044617,0.003981046,0.002147478,0.003981046,0.002147478,0.00110631,0.002147478,0.00110631,0.000544542,0.00110631,0.000544542,0.000256186,0.000544542,0.000256186,0.000256186,0.000115236,0.000115236,4.96E-05,4.96E-05,2.04E-05,8.03E-06
0.019621607,0.05658413,0.087140826,0.05658413,0.087140826,0.108359942,0.087140826,0.108359942,0.1189529,0.108359942,0.1189529,0.11932526,0.1189529,0.11932526,0.111259949,0.11932526,0.111259949,0.097363273,0.111259949,0.097363273,0.080448581,0.097363273,0.080448581,0.063016029,0.080448581,0.063016029,0.046925941,0.063016029,0.046925941,0.033288382,0.046925941,0.033288382,0.022529836,0.033288382,0.022529836,0.014565484,0.022529836,0.014565484,0.009003282,0.014565484,0.009003282,0.005324929,0.009003282,0.005324929,0.003015314,0.005324929,0.003015314,0.001635616,0.003015314,0.001635616,0.000850254,0.001635616,0.000850254,0.000423737,0.000850254,0.000423737,0.000423737,0.000202518,0.000202518,9.28E-05,9.28E-05,4.08E-05,1.72E-05
0.01832113,0.052973225,0.082010896,0.052973225,0.082010896,0.102789963,0.082010896,0.102789963,0.114033607,0.102789963,0.114033607,0.11590702,0.114033607,0.11590702,0.109794137,0.11590702,0.109794137,0.097868193,0.109794137,0.097868193,0.082587393,0.097868193,0.082587393,0.066242676,0.082587393,0.066242676,0.05064463,0.066242676,0.05064463,0.036981827,0.05064463,0.036981827,0.025832722,0.036981827,0.025832722,0.017282007,0.025832722,0.017282007,0.011083255,0.017282007,0.011083255,0.006818942,0.011083255,0.006818942,0.004027275,0.006818942,0.004027275,0.002284408,0.004027275,0.002284408,0.001245065,0.002284408,0.001245065,0.00065227,0.001245065,0.00065227,0.00065227,0.000328562,0.000328562,0.000159179,0.000159179,7.42E-05,3.33E-05
0.017182271,0.049795006,0.077446721,0.049795006,0.077446721,0.097742906,0.077446721,0.097742906,0.109438792,0.097742906,0.109438792,0.112525966,0.109438792,0.112525966,0.108075497,0.112525966,0.108075497,0.097902775,0.108075497,0.097902775,0.084153567,0.097902775,0.084153567,0.068913082,0.084153567,0.068913082,0.053914006,0.068913082,0.053914006,0.040379404,0.053914006,0.040379404,0.028996368,0.040379404,0.028996368,0.01998792,0.028996368,0.01998792,0.013238486,0.01998792,0.013238486,0.008431069,0.013238486,0.008431069,0.005166163,0.008431069,0.005166163,0.003047315,0.005166163,0.003047315,0.001731084,0.003047315,0.001731084,0.000947393,0.001731084,0.000947393,0.000947393,0.000499679,0.000499679,0.000254051,0.000254051,0.000124546,5.89E-05
0.016176665,0.04697616,0.073360337,0.04697616,0.073360337,0.093152236,0.073360337,0.093152236,0.105150702,0.093152236,0.105150702,0.109221828,0.105150702,0.109221828,0.106189734,0.109221828,0.106189734,0.097573408,0.106189734,0.097573408,0.085245712,0.097573408,0.085245712,0.071096351,0.085245712,0.071096351,0.056764214,0.071096351,0.056764214,0.043475218,0.056764214,0.043475218,0.031990084,0.043475218,0.031990084,0.022641748,0.031990084,0.022641748,0.015428776,0.022641748,0.015428776,0.010129927,0.015428776,0.010129927,0.006412119,0.010129927,0.006412119,0.003915069,0.006412119,0.003915069,0.002306783,0.003915069,0.002306783,0.001312088,0.002306783,0.001312088,0.001312088,0.000720684,0.000720684,0.00038236,0.00038236,0.000195998,9.71E-05
0.015282218,0.044459038,0.069680962,0.044459038,0.069680962,0.088961365,0.069680962,0.088961365,0.101148779,0.088961365,0.101148779,0.106018845,0.101148779,0.106018845,0.104199593,0.106018845,0.104199593,0.096963739,0.104199593,0.096963739,0.085946683,0.096963739,0.085946683,0.072856224,0.085946683,0.072856224,0.05922984,0.072856224,0.05922984,0.046274078,0.05922984,0.046274078,0.034795625,0.046274078,0.034795625,0.025212464,0.034795625,0.025212464,0.01762038,0.025212464,0.01762038,0.011886408,0.01762038,0.011886408,0.007744403,0.011886408,0.007744403,0.004875834,0.007744403,0.004875834,0.002967699,0.004875834,0.002967699,0.001746867,0.002967699,0.001746867,0.001746867,0.000994729,0.000994729,0.000548119,0.000548119,0.000292331,0.000150937
0.014481464,0.042197686,0.066351033,0.042197686,0.066351033,0.085122114,0.066351033,0.085122114,0.097411752,0.085122114,0.097411752,0.1029309,0.097411752,0.1029309,0.102151045,0.1029309,0.102151045,0.09613957,0.102151045,0.09613957,0.086325624,0.09613957,0.086325624,0.074250022,0.086325624,0.074250022,0.061346686,0.074250022,0.061346686,0.048787658,0.061346686,0.048787658,0.037404101,0.048787658,0.037404101,0.02767787,0.037404101,0.02767787,0.019785886,0.02767787,0.019785886,0.013674561,0.019785886,0.013674561,0.00914266,0.013674561,0.00914266,0.005916355,0.00914266,0.005916355,0.003707185,0.005916355,0.003707185,0.002250096,0.003707185,0.002250096,0.002250096,0.001323308,0.001323308,0.000754297,0.000754297,0.000416821,0.000223344
0.013760413,0.040155025,0.063323287,0.040155025,0.063323287,0.081593361,0.063323287,0.081593361,0.093918804,0.081593361,0.093918804,0.099964951,0.093918804,0.099964951,0.100077738,0.099964951,0.100077738,0.095152734,0.100077738,0.095152734,0.086440014,0.095152734,0.086440014,0.075328459,0.086440014,0.075328459,0.063149826,0.075328459,0.063149826,0.051031755,0.063149826,0.051031755,0.039813459,0.051031755,0.039813459,0.030022984,0.039813459,0.030022984,0.02190369,0.030022984,0.02190369,0.015471964,0.02190369,0.015471964,0.010587764,0.015471964,0.010587764,0.007022869,0.010587764,0.007022869,0.004517122,0.007022869,0.004517122,0.002818408,0.004517122,0.002818408,0.002818408,0.001706383,0.001706383,0.001002763,0.001002763,0.0005721,0.00031695
0.01310773,0.03830081,0.060558563,0.03830081,0.060558563,0.078339892,0.060558563,0.078339892,0.090650173,0.078339892,0.090650173,0.097123338,0.090650173,0.097123338,0.098004225,0.097123338,0.098004225,0.094044119,0.098004225,0.094044119,0.086337542,0.094044119,0.086337542,0.076135932,0.086337542,0.076135932,0.064672483,0.076135932,0.064672483,0.05302437,0.064672483,0.05302437,0.042026492,0.05302437,0.042026492,0.032238561,0.042026492,0.032238561,0.02395729,0.032238561,0.02395729,0.017259739,0.02395729,0.017259739,0.012062319,0.017259739,0.012062319,0.008181783,0.012062319,0.008181783,0.005388536,0.008181783,0.005388536,0.003447123,0.005388536,0.003447123,0.003447123,0.0021426,0.0021426,0.00129432,0.00129432,0.000760085,0.000434003
0.01251413,0.036610121,0.058024154,0.036610121,0.058024154,0.075331438,0.058024154,0.075331438,0.087587448,0.075331438,0.087587448,0.094405352,0.087587448,0.094405352,0.095948312,0.094405352,0.095948312,0.092846026,0.095948312,0.092846026,0.086057748,0.092846026,0.086057748,0.076711046,0.086057748,0.076711046,0.065945453,0.076711046,0.065945453,0.054784394,0.065945453,0.054784394,0.044049323,0.054784394,0.044049323,0.034319819,0.044049323,0.034319819,0.025934536,0.034319819,0.025934536,0.019022362,0.025934536,0.019022362,0.013550899,0.019022362,0.013550899,0.009380147,0.013550899,0.009380147,0.0063121,0.009380147,0.0063121,0.004130645,0.0063121,0.004130645,0.004130645,0.002629521,0.002629521,0.001628799,0.001628799,0.000981959,0.000576295
0.011971936,0.035062244,0.055692534,0.035062244,0.055692534,0.072541877,0.055692534,0.072541877,0.084713668,0.072541877,0.084713668,0.0918083,0.084713668,0.0918083,0.093922777,0.0918083,0.093922777,0.091583998,0.093922777,0.091583998,0.085633413,0.091583998,0.085633413,0.077087213,0.085633413,0.077087213,0.066996862,0.077087213,0.066996862,0.056330738,0.066996862,0.056330738,0.04589025,0.056330738,0.04589025,0.036265375,0.04589025,0.036265375,0.0278269,0.036265375,0.0278269,0.020747361,0.0278269,0.020747361,0.015040118,0.020747361,0.015040118,0.010605957,0.015040118,0.010605957,0.007278522,0.010605957,0.007278522,0.004862818,0.007278522,0.004862818,0.004862818,0.003163872,0.003163872,0.002005178,0.002005178,0.001238205,0.000745124
0.011474746,0.033639818,0.053540373,0.033639818,0.053540373,0.069948576,0.053540373,0.069948576,0.082013321,0.069948576,0.082013321,0.089328236,0.082013321,0.089328236,0.091936643,0.089328236,0.091936643,0.090278247,0.091936643,0.090278247,0.085091731,0.090278247,0.085091731,0.07729327,0.085091731,0.07729327,0.067852137,0.07729327,0.067852137,0.05768177,0.067852137,0.05768177,0.047558897,0.05768177,0.047558897,0.038076383,0.047558897,0.038076383,0.029628812,0.038076383,0.029628812,0.02242496,0.029628812,0.02242496,0.016518581,0.02242496,0.016518581,0.011848326,0.016518581,0.011848326,0.008278824,0.011848326,0.008278824,0.00563721,0.008278824,0.00563721,0.00563721,0.003741778,0.003741778,0.002421735,0.002421735,0.001528665,0.000941294
0.011017177,0.032328184,0.051547771,0.032328184,0.051547771,0.067531842,0.051547771,0.067531842,0.079472281,0.067531842,0.079472281,0.086960469,0.079472281,0.086960469,0.08999612,0.086960469,0.08999612,0.088944767,0.08999612,0.088944767,0.084455274,0.088944767,0.084455274,0.077354061,0.084455274,0.077354061,0.068534101,0.077354061,0.068534101,0.058854965,0.068534101,0.058854965,0.049065594,0.058854965,0.049065594,0.039755843,0.049065594,0.039755843,0.031337082,0.039755843,0.031337082,0.024047716,0.031337082,0.024047716,0.017976756,0.024047716,0.017976756,0.013097559,0.017976756,0.013097559,0.00930454,0.013097559,0.00930454,0.006447349,0.00930454,0.006447349,0.006447349,0.004358963,0.004358963,0.002876188,0.002876188,0.001852615,0.001165137
0.01059467,0.031114875,0.049697653,0.031114875,0.049697653,0.065274479,0.049697653,0.065274479,0.077077718,0.065274479,0.077077718,0.084699899,0.077077718,0.084699899,0.088105306,0.084699899,0.088105306,0.0875962,0.088105306,0.0875962,0.083742797,0.0875962,0.083742797,0.077290966,0.083742797,0.077290966,0.069063131,0.077290966,0.069063131,0.059866715,0.069063131,0.059866715,0.05042093,0.059866715,0.05042093,0.041308056,0.05042093,0.041308056,0.032950399,0.041308056,0.032950399,0.025610168,0.032950399,0.025610168,0.019406818,0.025610168,0.019406818,0.014345164,0.019406818,0.014345164,0.010347838,0.014345164,0.010347838,0.007286898,0.010347838,0.007286898,0.007286898,0.005010931,0.005010931,0.003365836,0.003365836,0.002208857,0.001416551
0.010203341,0.029989226,0.047975284,0.029989226,0.047975284,0.063161403,0.047975284,0.063161403,0.074817995,0.063161403,0.074817995,0.082541256,0.074817995,0.082541256,0.086266716,0.082541256,0.086266716,0.086242523,0.086266716,0.086242523,0.082969891,0.086242523,0.082969891,0.077122383,0.082969891,0.077122383,0.06945736,0.077122383,0.06945736,0.060732235,0.06945736,0.060732235,0.051635442,0.060732235,0.051635442,0.042738202,0.051635442,0.042738202,0.034468918,0.042738202,0.034468918,0.027108518,0.034468918,0.027108518,0.020802462,0.027108518,0.020802462,0.015583802,0.020802462,0.015583802,0.011401587,0.015583802,0.011401587,0.008149785,0.011401587,0.008149785,0.008149785,0.005693108,0.005693108,0.003887684,0.003887684,0.002595804,0.001695047
0.009839855,0.028942055,0.046367882,0.028942055,0.046367882,0.061179345,0.046367882,0.061179345,0.072682556,0.061179345,0.072682556,0.080479257,0.072682556,0.080479257,0.084481677,0.080479257,0.084481677,0.084891583,0.084481677,0.084891583,0.082149529,0.084891583,0.082149529,0.076864134,0.082149529,0.076864134,0.069732874,0.076864134,0.069732874,0.061465537,0.069732874,0.061465537,0.052719398,0.061465537,0.052719398,0.044052014,0.052719398,0.044052014,0.035893917,0.044052014,0.035893917,0.028540342,0.035893917,0.028540342,0.022158721,0.028540342,0.022158721,0.016807227,0.022158721,0.016807227,0.012459384,0.016807227,0.012459384,0.009030292,0.012459384,0.009030292,0.009030292,0.006400957,0.006400957,0.004438555,0.004438555,0.003011568,0.001999804
0.009501338,0.027965417,0.044864305,0.027965417,0.044864305,0.059316581,0.044864305,0.059316581,0.070661833,0.059316581,0.070661833,0.078508711,0.070661833,0.078508711,0.082750631,0.078508711,0.082750631,0.083549522,0.082750631,0.083549522,0.081292508,0.083549522,0.081292508,0.076529834,0.081292508,0.076529834,0.069903924,0.076529834,0.069903924,0.062079455,0.069903924,0.062079455,0.053682659,0.062079455,0.053682659,0.045255535,0.053682659,0.045255535,0.037227511,0.045255535,0.037227511,0.029904341,0.037227511,0.029904341,0.023471788,0.029904341,0.023471788,0.018010192,0.023471788,0.018010192,0.013515552,0.018010192,0.013515552,0.009923112,0.013515552,0.009923112,0.009923112,0.007130067,0.007130067,0.005015179,0.005015179,0.003454037,0.002329722
0.009185294,0.027052399,0.043454797,0.027052399,0.043454797,0.057562722,0.043454797,0.057562722,0.068747139,0.057562722,0.068747139,0.076624589,0.068747139,0.076624589,0.081073364,0.076624589,0.081073364,0.082221114,0.081073364,0.082221114,0.080407819,0.082221114,0.080407819,0.076131201,0.080407819,0.076131201,0.069983119,0.076131201,0.069983119,0.06258569,0.069983119,0.06258569,0.054534587,0.06258569,0.054534587,0.046354929,0.054534587,0.046354929,0.038472429,0.046354929,0.038472429,0.031200122,0.038472429,0.031200122,0.024738854,0.031200122,0.024738854,0.019188358,0.024738854,0.019188358,0.014565113,0.019188358,0.014565113,0.01082338,0.014565113,0.01082338,0.01082338,0.007876219,0.007876219,0.005614275,0.005614275,0.003920947,0.00268348
0.008889551,0.026196958,0.042130779,0.026196958,0.042130779,0.055908529,0.042130779,0.055908529,0.066930588,0.055908529,0.066930588,0.074822062,0.066930588,0.074822062,0.079449178,0.074822062,0.079449178,0.080910037,0.079449178,0.080910037,0.079502945,0.080910037,0.079502945,0.075678322,0.079502945,0.075678322,0.069981603,0.075678322,0.069981603,0.062994874,0.069981603,0.062994874,0.055284,0.062994874,0.055284,0.047356346,0.055284,0.047356346,0.039631832,0.047356346,0.039631832,0.032428019,0.039631832,0.032428019,0.025957953,0.032428019,0.025957953,0.020338195,0.025957953,0.020338195,0.015603752,0.020338195,0.015603752,0.011726686,0.015603752,0.011726686,0.011726686,0.008635428,0.008635428,0.006232606,0.006232606,0.004409943,0.003059583
0.008612204,0.025393792,0.040884676,0.025393792,0.040884676,0.054345762,0.040884676,0.054345762,0.065205006,0.054345762,0.065205006,0.07309653,0.065205006,0.07309653,0.077877022,0.07309653,0.077877022,0.079619083,0.077877022,0.079619083,0.078584115,0.079619083,0.078584115,0.075179889,0.078584115,0.075179889,0.069909225,0.075179889,0.069909225,0.063316647,0.069909225,0.063316647,0.055939148,0.063316647,0.055939148,0.048265824,0.055939148,0.048265824,0.040709166,0.048265824,0.040709166,0.033588932,0.040709166,0.033588932,0.027127829,0.033588932,0.027127829,0.021456889,0.027127829,0.021456889,0.016627767,0.021456889,0.016627767,0.012629069,0.016627767,0.012629069,0.012629069,0.009403975,0.009403975,0.006867033,0.006867033,0.004918632,0.003456411
0.00835158,0.024638225,0.039709776,0.024638225,0.039709776,0.052867049,0.039709776,0.052867049,0.063563866,0.052867049,0.063563866,0.071443632,0.063563866,0.071443632,0.0763556,0.071443632,0.0763556,0.078350334,0.0763556,0.078350334,0.077656505,0.078350334,0.077656505,0.07464339,0.077656505,0.07464339,0.069774685,0.07464339,0.069774685,0.063559734,0.069774685,0.063559734,0.05650771,0.063559734,0.05650771,0.04908922,0.05650771,0.04908922,0.041708049,0.04908922,0.041708049,0.034684205,0.041708049,0.034684205,0.02824782,0.034684205,0.02824782,0.022542253,0.02824782,0.022542253,0.017634021,0.022542253,0.017634021,0.013527005,0.017634021,0.013527005,0.013527005,0.010178424,0.010178424,0.007514545,0.007514545,0.005444624,0.003872257
0.008106201,0.023926118,0.038600107,0.023926118,0.038600107,0.051465774,0.038600107,0.051465774,0.062001214,0.051465774,0.062001214,0.069859249,0.062001214,0.069859249,0.07488344,0.069859249,0.07488344,0.077105297,0.07488344,0.077105297,0.076724414,0.077105297,0.076724414,0.07407528,0.076724414,0.07407528,0.06958567,0.07407528,0.06958567,0.063732015,0.06958567,0.063732015,0.056996809,0.063732015,0.056996809,0.04983216,0.056996809,0.04983216,0.042632184,0.04983216,0.042632184,0.03571551,0.042632184,0.03571551,0.029317748,0.03571551,0.029317748,0.023592642,0.029317748,0.023592642,0.018619889,0.023592642,0.018619889,0.014417388,0.018619889,0.014417388,0.014417388,0.010955627,0.010955627,0.008172286,0.008172286,0.005985565,0.004305365
0.007874755,0.023253796,0.037550343,0.023253796,0.037550343,0.050135987,0.037550343,0.050135987,0.060511617,0.050135987,0.060511617,0.068339502,0.060511617,0.068339502,0.073458963,0.068339502,0.073458963,0.075885021,0.073458963,0.075885021,0.075791403,0.075885021,0.075791403,0.073481128,0.075791403,0.073481128,0.06934897,0.073481128,0.06934897,0.063840608,0.06934897,0.063840608,0.057413029,0.063840608,0.057413029,0.050500011,0.057413029,0.050500011,0.043485291,0.050500011,0.043485291,0.036684768,0.043485291,0.036684768,0.030337838,0.036684768,0.030337838,0.02460688,0.030337838,0.02460688,0.019583202,0.02460688,0.019583202,0.0152975,0.019583202,0.0152975,0.0152975,0.011732722,0.011732722,0.008837574,0.008837574,0.006539172,0.00475396
0.007656079,0.022617983,0.036555715,0.022617983,0.036555715,0.04887232,0.036555715,0.04887232,0.059090109,0.04887232,0.059090109,0.066880744,0.059090109,0.066880744,0.072080519,0.066880744,0.072080519,0.074690183,0.072080519,0.074690183,0.074860416,0.074690183,0.074860416,0.072865734,0.074860416,0.072865734,0.069070586,0.072865734,0.069070586,0.063891932,0.069070586,0.063891932,0.057762442,0.063891932,0.057762442,0.051097863,0.057762442,0.051097863,0.044271053,0.051097863,0.044271053,0.037594073,0.044271053,0.037594073,0.031308637,0.037594073,0.031308637,0.025584191,0.031308637,0.025584191,0.020522205,0.025584191,0.020522205,0.016164988,0.020522205,0.016164988,0.016164988,0.012507129,0.012507129,0.009507908,0.009507908,0.007103244,0.005216274
0.007449132,0.022015751,0.035611942,0.022015751,0.035611942,0.04766992,0.035611942,0.04766992,0.057732143,0.04766992,0.057732143,0.065479553,0.057732143,0.065479553,0.070746427,0.065479553,0.070746427,0.073521161,0.070746427,0.073521161,0.073933876,0.073521161,0.073933876,0.072233243,0.073933876,0.072233243,0.068755826,0.072233243,0.068755826,0.063891777,0.068755826,0.063891777,0.058050637,0.063891777,0.058050637,0.051630523,0.058050637,0.051630523,0.04499308,0.051630523,0.04499308,0.03844563,0.04499308,0.03844563,0.032230945,0.03844563,0.032230945,0.026524139,0.032230945,0.026524139,0.021435503,0.026524139,0.021435503,0.017017833,0.021435503,0.017017833,0.017017833,0.013276537,0.013276537,0.010180975,0.010180975,0.007675685,0.005690566
0.007252983,0.021444474,0.03471517,0.021444474,0.03471517,0.046524388,0.03471517,0.046524388,0.056433551,0.046524388,0.056433551,0.064132722,0.056433551,0.064132722,0.069455002,0.064132722,0.069455002,0.072378098,0.069455002,0.072378098,0.07301377,0.072378098,0.07301377,0.071587227,0.07301377,0.071587227,0.068409379,0.071587227,0.068409379,0.063845362,0.068409379,0.063845362,0.058282754,0.063845362,0.058282754,0.052102512,0.058282754,0.052102512,0.04565488,0.052102512,0.04565488,0.039241716,0.04565488,0.039241716,0.03310577,0.039241716,0.03310577,0.027426575,0.03310577,0.027426575,0.022322018,0.027426575,0.022322018,0.01785432,0.022322018,0.01785432,0.01785432,0.01403889,0.01403889,0.010854648,0.010854648,0.00825451,0.006175138
0.007066797,0.020901788,0.03386192,0.020901788,0.03386192,0.04543173,0.03386192,0.04543173,0.055190508,0.04543173,0.055190508,0.062837246,0.055190508,0.062837246,0.068204571,0.062837246,0.068204571,0.071260946,0.068204571,0.071260946,0.072101716,0.071260946,0.072101716,0.07093077,0.072101716,0.07093077,0.068035398,0.07093077,0.068035398,0.063757393,0.068035398,0.063757393,0.05846351,0.063757393,0.05846351,0.052518068,0.05846351,0.052518068,0.046259837,0.052518068,0.046259837,0.039984638,0.046259837,0.039984638,0.033934271,0.039984638,0.033934271,0.028291589,0.033934271,0.028291589,0.023180955,0.028291589,0.023180955,0.01867301,0.023180955,0.01867301,0.01867301,0.014792374,0.014792374,0.011526986,0.011526986,0.008837856,0.006668351
0.006889821,0.020385565,0.033049043,0.020385565,0.033049043,0.044388309,0.033049043,0.044388309,0.053999495,0.044388309,0.053999495,0.06159031,0.053999495,0.06159031,0.066993487,0.06159031,0.066993487,0.070169508,0.066993487,0.070169508,0.071199024,0.070169508,0.071199024,0.07026653,0.071199024,0.07026653,0.067637554,0.07026653,0.067637554,0.063632112,0.067637554,0.063632112,0.058597235,0.063632112,0.058597235,0.052881161,0.058597235,0.052881161,0.046811203,0.052881161,0.046811203,0.040676703,0.046811203,0.040676703,0.034717726,0.040676703,0.034717726,0.02911947,0.034717726,0.02911947,0.024011757,0.02911947,0.024011757,0.019472712,0.024011757,0.019472712,0.019472712,0.015535398,0.015535398,0.012196226,0.012196226,0.009423982,0.007168632
0.006721375,0.019893877,0.032273686,0.019893877,0.032273686,0.043390809,0.032273686,0.043390809,0.052857277,0.043390809,0.052857277,0.06038928,0.052857277,0.06038928,0.065820146,0.06038928,0.065820146,0.069103471,0.065820146,0.069103471,0.070306744,0.069103471,0.070306744,0.069596798,0.070306744,0.069596798,0.067219102,0.069596798,0.067219102,0.063473346,0.067219102,0.063473346,0.058687898,0.063473346,0.058687898,0.053195494,0.058687898,0.053195494,0.047312086,0.053195494,0.047312086,0.041320196,0.047312086,0.041320196,0.035457496,0.041320196,0.035457496,0.029910671,0.035457496,0.029910671,0.024814079,0.029910671,0.024814079,0.020252459,0.024814079,0.020252459,0.020252459,0.016266579,0.016266579,0.012860775,0.012860775,0.01001127,0.007674484
0.006560844,0.019424981,0.031533253,0.019424981,0.031533253,0.042436201,0.031533253,0.042436201,0.05176087,0.042436201,0.05176087,0.059231692,0.05176087,0.059231692,0.064682987,0.059231692,0.064682987,0.068062429,0.064682987,0.068062429,0.069425704,0.068062429,0.069425704,0.068923548,0.069425704,0.068923548,0.066782921,0.068923548,0.066782921,0.063284546,0.066782921,0.063284546,0.058739138,0.063284546,0.058739138,0.053464524,0.058739138,0.053464524,0.047765445,0.053464524,0.047765445,0.041917363,0.047765445,0.041917363,0.036155,0.041917363,0.036155,0.030665778,0.036155,0.030665778,0.025587758,0.030665778,0.025587758,0.021011481,0.025587758,0.021011481,0.021011481,0.016984723,0.016984723,0.013519204,0.013519204,0.010598227,0.008184487
0.006407672,0.01897729,0.030825379,0.01897729,0.030825379,0.04152171,0.030825379,0.04152171,0.050707521,0.04152171,0.050707521,0.058115236,0.050707521,0.058115236,0.063580502,0.058115236,0.063580502,0.067045907,0.063580502,0.067045907,0.06855655,0.067045907,0.06855655,0.068248478,0.06855655,0.068248478,0.066331564,0.068248478,0.066331564,0.063068825,0.066331564,0.063068825,0.058754289,0.063068825,0.058754289,0.053691468,0.058754289,0.053691468,0.048174094,0.053691468,0.048174094,0.042470396,0.048174094,0.042470396,0.036811693,0.042470396,0.036811693,0.031385483,0.036811693,0.031385483,0.026332781,0.031385483,0.026332781,0.021749185,0.026332781,0.021749185,0.021749185,0.017688813,0.017688813,0.01417024,0.01417024,0.011183481,0.008697305
0.006261352,0.018549362,0.030147907,0.018549362,0.030147907,0.040644792,0.030147907,0.040644792,0.049694686,0.040644792,0.049694686,0.057037753,0.049694686,0.057037753,0.062511238,0.057037753,0.062511238,0.06605338,0.062511238,0.06605338,0.067699772,0.06605338,0.067699772,0.067573048,0.067699772,0.067573048,0.065867296,0.067573048,0.065867296,0.062828994,0.065867296,0.062828994,0.058736408,0.062828994,0.058736408,0.053879324,0.058736408,0.053879324,0.048540696,0.053879324,0.048540696,0.042981426,0.048540696,0.042981426,0.037429048,0.042981426,0.037429048,0.032070564,0.037429048,0.032070564,0.02704927,0.032070564,0.02704927,0.022465133,0.02704927,0.022465133,0.022465133,0.018377988,0.018377988,0.014812751,0.014812751,0.011765777,0.009211687
