ry_int,ry_out,lambda
7.22E-15,7.17E-15,1220.905433
7.22E-15,7.16E-15,1220.915403
7.21E-15,7.15E-15,1220.925373
7.20E-15,7.14E-15,1220.935343
7.19E-15,7.13E-15,1220.945313
7.18E-15,7.13E-15,1220.955283
7.18E-15,7.12E-15,1220.965253
7.17E-15,7.11E-15,1220.975223
7.16E-15,7.11E-15,1220.985193
7.16E-15,7.10E-15,1220.995163
7.15E-15,7.09E-15,1221.005133
7.14E-15,7.09E-15,1221.015103
7.14E-15,7.08E-15,1221.025073
7.13E-15,7.08E-15,1221.035043
7.13E-15,7.07E-15,1221.045013
7.12E-15,7.07E-15,1221.054983
7.12E-15,7.06E-15,1221.064953
7.11E-15,7.06E-15,1221.074923
7.11E-15,7.05E-15,1221.084893
7.10E-15,7.05E-15,1221.094863
7.10E-15,7.04E-15,1221.104833
7.09E-15,7.04E-15,1221.114803
7.09E-15,7.04E-15,1221.124773
7.09E-15,7.03E-15,1221.134743
7.08E-15,7.03E-15,1221.144713
7.08E-15,7.03E-15,1221.154683
7.08E-15,7.02E-15,1221.164653
7.07E-15,7.02E-15,1221.174623
7.07E-15,7.02E-15,1221.184593
7.07E-15,7.01E-15,1221.194563
7.06E-15,7.01E-15,1221.204533
7.06E-15,7.01E-15,1221.214503
7.06E-15,7.01E-15,1221.224473
7.06E-15,7.00E-15,1221.234443
7.05E-15,7.00E-15,1221.244413
7.05E-15,7.00E-15,1221.254383
7.05E-15,7.00E-15,1221.264353
7.05E-15,7.00E-15,1221.274323
7.05E-15,6.99E-15,1221.284293
7.04E-15,6.99E-15,1221.294263
7.04E-15,6.99E-15,1221.304233
7.04E-15,6.99E-15,1221.314203
7.04E-15,6.99E-15,1221.324173
7.04E-15,6.99E-15,1221.334143
7.04E-15,6.99E-15,1221.344113
7.03E-15,6.98E-15,1221.354083
7.03E-15,6.98E-15,1221.364053
7.03E-15,6.98E-15,1221.374023
7.03E-15,6.98E-15,1221.383993
7.03E-15,6.98E-15,1221.393963
7.03E-15,6.98E-15,1221.403933
7.03E-15,6.98E-15,1221.413903
7.02E-15,6.98E-15,1221.423873
7.02E-15,6.98E-15,1221.433843
7.02E-15,6.97E-15,1221.443813
7.02E-15,6.97E-15,1221.453783
7.02E-15,6.97E-15,1221.463753
7.02E-15,6.97E-15,1221.473723
7.02E-15,6.97E-15,1221.483693
7.02E-15,6.97E-15,1221.493663
7.02E-15,6.97E-15,1221.503633
7.02E-15,6.97E-15,1221.513603
7.02E-15,6.97E-15,1221.523573
7.02E-15,6.97E-15,1221.533543
7.01E-15,6.97E-15,1221.543513
7.01E-15,6.97E-15,1221.553483
7.01E-15,6.97E-15,1221.563453
7.01E-15,6.97E-15,1221.573423
7.01E-15,6.97E-15,1221.583393
7.01E-15,6.97E-15,1221.593363
7.01E-15,6.97E-15,1221.603333
7.01E-15,6.97E-15,1221.613303
7.01E-15,6.96E-15,1221.623273
7.01E-15,6.96E-15,1221.633243
7.01E-15,6.96E-15,1221.643213
7.01E-15,6.96E-15,1221.653183
7.01E-15,6.96E-15,1221.663153
7.01E-15,6.96E-15,1221.673123
7.01E-15,6.96E-15,1221.683093
7.01E-15,6.96E-15,1221.693063
7.01E-15,6.96E-15,1221.703033
7.01E-15,6.96E-15,1221.713003
7.01E-15,6.96E-15,1221.722973
7.01E-15,6.96E-15,1221.732943
7.01E-15,6.96E-15,1221.742913
7.01E-15,6.96E-15,1221.752883
7.01E-15,6.96E-15,1221.762853
7.01E-15,6.96E-15,1221.772823
7.00E-15,6.96E-15,1221.782793
7.00E-15,6.96E-15,1221.792763
7.00E-15,6.96E-15,1221.802733
7.00E-15,6.96E-15,1221.812703
7.00E-15,6.96E-15,1221.822673
7.00E-15,6.96E-15,1221.832643
7.00E-15,6.96E-15,1221.842613
7.00E-15,6.96E-15,1221.852583
7.00E-15,6.96E-15,1221.862553
7.00E-15,6.96E-15,1221.872523
7.00E-15,6.96E-15,1221.882493
7.00E-15,6.96E-15,1221.892463
7.00E-15,6.96E-15,1221.902433
7.00E-15,6.96E-15,1221.912403
7.00E-15,6.96E-15,1221.922373
7.00E-15,6.96E-15,1221.932343
7.00E-15,6.96E-15,1221.942313
7.00E-15,6.96E-15,1221.952283
7.00E-15,6.96E-15,1221.962253
7.00E-15,6.96E-15,1221.972223
7.00E-15,6.96E-15,1221.982193
7.00E-15,6.96E-15,1221.992163
7.00E-15,6.96E-15,1222.002133
7.00E-15,6.96E-15,1222.012103
7.00E-15,6.96E-15,1222.022073
7.00E-15,6.96E-15,1222.032043
7.00E-15,6.96E-15,1222.042013
7.00E-15,6.96E-15,1222.051983
7.00E-15,6.96E-15,1222.061953
7.00E-15,6.96E-15,1222.071923
7.00E-15,6.96E-15,1222.081893
7.00E-15,6.96E-15,1222.091863
7.00E-15,6.96E-15,1222.101833
7.00E-15,6.96E-15,1222.111803
7.00E-15,6.96E-15,1222.121773
7.00E-15,6.96E-15,1222.131743
7.00E-15,6.96E-15,1222.141713
7.00E-15,6.96E-15,1222.151683
7.00E-15,6.96E-15,1222.161653
7.00E-15,6.96E-15,1222.171623
7.00E-15,6.96E-15,1222.181593
7.00E-15,6.96E-15,1222.191563
7.00E-15,6.96E-15,1222.201533
7.00E-15,6.96E-15,1222.211503
7.00E-15,6.96E-15,1222.221473
7.00E-15,6.96E-15,1222.231443
7.00E-15,6.96E-15,1222.241413
7.00E-15,6.96E-15,1222.251383
7.00E-15,6.96E-15,1222.261353
7.00E-15,6.96E-15,1222.271323
7.00E-15,6.96E-15,1222.281293
7.00E-15,6.96E-15,1222.291263
7.00E-15,6.96E-15,1222.301233
7.00E-15,6.96E-15,1222.311203
7.00E-15,6.96E-15,1222.321173
7.00E-15,6.96E-15,1222.331143
7.00E-15,6.96E-15,1222.341113
7.00E-15,6.96E-15,1222.351083
7.00E-15,6.96E-15,1222.361053
7.00E-15,6.96E-15,1222.371023
7.00E-15,6.96E-15,1222.380993
7.00E-15,6.96E-15,1222.390963
7.00E-15,6.96E-15,1222.400933
7.00E-15,6.96E-15,1222.410903
7.00E-15,6.96E-15,1222.420873
7.00E-15,6.96E-15,1222.430843
7.00E-15,6.96E-15,1222.440813
7.00E-15,6.96E-15,1222.450783
7.00E-15,6.96E-15,1222.460753
7.00E-15,6.96E-15,1222.470723
7.00E-15,6.96E-15,1222.480693
7.00E-15,6.97E-15,1222.490663
7.00E-15,6.97E-15,1222.500633
7.00E-15,6.97E-15,1222.510603
7.00E-15,6.97E-15,1222.520573
7.00E-15,6.97E-15,1222.530543
7.00E-15,6.97E-15,1222.540513
7.00E-15,6.97E-15,1222.550483
7.00E-15,6.97E-15,1222.560453
7.00E-15,6.97E-15,1222.570423
7.00E-15,6.97E-15,1222.580393
7.00E-15,6.97E-15,1222.590363
7.00E-15,6.97E-15,1222.600333
7.00E-15,6.97E-15,1222.610303
7.00E-15,6.97E-15,1222.620273
7.00E-15,6.97E-15,1222.630243
7.00E-15,6.97E-15,1222.640213
7.00E-15,6.97E-15,1222.650183
7.00E-15,6.97E-15,1222.660153
7.00E-15,6.97E-15,1222.670123
7.00E-15,6.97E-15,1222.680093
7.00E-15,6.97E-15,1222.690063
7.00E-15,6.97E-15,1222.700033
7.00E-15,6.97E-15,1222.710003
7.00E-15,6.97E-15,1222.719973
7.00E-15,6.97E-15,1222.729943
7.00E-15,6.97E-15,1222.739913
7.00E-15,6.97E-15,1222.749883
7.00E-15,6.97E-15,1222.759853
7.00E-15,6.97E-15,1222.769823
7.00E-15,6.97E-15,1222.779793
7.00E-15,6.97E-15,1222.789763
7.00E-15,6.97E-15,1222.799733
7.00E-15,6.97E-15,1222.809703
7.00E-15,6.97E-15,1222.819673
7.00E-15,6.97E-15,1222.829643
7.00E-15,6.97E-15,1222.839613
7.00E-15,6.97E-15,1222.849583
7.00E-15,6.97E-15,1222.859553
7.00E-15,6.97E-15,1222.869523
7.00E-15,6.97E-15,1222.879493
7.00E-15,6.97E-15,1222.889463
7.00E-15,6.97E-15,1222.899433
7.00E-15,6.97E-15,1222.909403
7.00E-15,6.97E-15,1222.919373
7.00E-15,6.97E-15,1222.929343
7.00E-15,6.97E-15,1222.939313
7.00E-15,6.97E-15,1222.949283
7.00E-15,6.97E-15,1222.959253
7.00E-15,6.97E-15,1222.969223
7.00E-15,6.97E-15,1222.979193
7.00E-15,6.97E-15,1222.989163
7.00E-15,6.97E-15,1222.999133
7.00E-15,6.97E-15,1223.009103
7.00E-15,6.97E-15,1223.019073
7.00E-15,6.97E-15,1223.029043
7.00E-15,6.97E-15,1223.039013
7.00E-15,6.97E-15,1223.048983
7.00E-15,6.97E-15,1223.058953
7.00E-15,6.97E-15,1223.068923
7.00E-15,6.97E-15,1223.078893
7.00E-15,6.97E-15,1223.088863
7.00E-15,6.97E-15,1223.098833
7.00E-15,6.97E-15,1223.108803
7.00E-15,6.97E-15,1223.118773
7.00E-15,6.97E-15,1223.128743
7.00E-15,6.97E-15,1223.138713
7.00E-15,6.97E-15,1223.148683
7.00E-15,6.97E-15,1223.158653
7.00E-15,6.97E-15,1223.168623
7.00E-15,6.97E-15,1223.178593
7.00E-15,6.97E-15,1223.188563
7.00E-15,6.97E-15,1223.198533
7.00E-15,6.97E-15,1223.208503
7.00E-15,6.97E-15,1223.218473
7.00E-15,6.97E-15,1223.228443
7.00E-15,6.97E-15,1223.238413
7.00E-15,6.97E-15,1223.248383
7.00E-15,6.97E-15,1223.258353
7.00E-15,6.97E-15,1223.268323
7.00E-15,6.97E-15,1223.278293
7.00E-15,6.97E-15,1223.288263
7.00E-15,6.97E-15,1223.298233
7.00E-15,6.97E-15,1223.308203
7.00E-15,6.97E-15,1223.318173
7.00E-15,6.97E-15,1223.328143
7.00E-15,6.97E-15,1223.338113
7.00E-15,6.97E-15,1223.348083
7.00E-15,6.97E-15,1223.358053
7.00E-15,6.97E-15,1223.368023
7.00E-15,6.97E-15,1223.377993
7.00E-15,6.97E-15,1223.387963
7.00E-15,6.97E-15,1223.397933
7.00E-15,6.97E-15,1223.407903
7.00E-15,6.97E-15,1223.417873
7.00E-15,6.97E-15,1223.427843
7.00E-15,6.97E-15,1223.437813
7.00E-15,6.97E-15,1223.447783
7.00E-15,6.97E-15,1223.457753
7.00E-15,6.97E-15,1223.467723
7.00E-15,6.97E-15,1223.477693
7.00E-15,6.97E-15,1223.487663
7.00E-15,6.97E-15,1223.497633
7.00E-15,6.97E-15,1223.507603
7.00E-15,6.97E-15,1223.517573
7.00E-15,6.97E-15,1223.527543
7.00E-15,6.97E-15,1223.537513
7.00E-15,6.97E-15,1223.547483
7.00E-15,6.97E-15,1223.557453
7.00E-15,6.97E-15,1223.567423
7.00E-15,6.97E-15,1223.577393
7.00E-15,6.97E-15,1223.587363
7.00E-15,6.97E-15,1223.597333
7.00E-15,6.97E-15,1223.607303
7.00E-15,6.97E-15,1223.617273
7.00E-15,6.97E-15,1223.627243
7.00E-15,6.97E-15,1223.637213
7.00E-15,6.97E-15,1223.647183
7.00E-15,6.97E-15,1223.657153
7.00E-15,6.97E-15,1223.667123
7.00E-15,6.97E-15,1223.677093
7.00E-15,6.97E-15,1223.687063
7.00E-15,6.97E-15,1223.697033
7.00E-15,6.97E-15,1223.707003
7.00E-15,6.97E-15,1223.716973
7.00E-15,6.97E-15,1223.726943
7.00E-15,6.97E-15,1223.736913
7.00E-15,6.97E-15,1223.746883
7.00E-15,6.97E-15,1223.756853
7.00E-15,6.97E-15,1223.766823
7.00E-15,6.97E-15,1223.776793
7.00E-15,6.97E-15,1223.786763
7.00E-15,6.97E-15,1223.796733
7.00E-15,6.97E-15,1223.806703
7.00E-15,6.97E-15,1223.816673
7.00E-15,6.97E-15,1223.826643
7.00E-15,6.97E-15,1223.836613
7.00E-15,6.97E-15,1223.846583
7.00E-15,6.98E-15,1223.856553
7.00E-15,6.98E-15,1223.866523
7.00E-15,6.98E-15,1223.876493
7.00E-15,6.98E-15,1223.886463
7.00E-15,6.98E-15,1223.896433
7.00E-15,6.98E-15,1223.906403
7.00E-15,6.98E-15,1223.916373
7.00E-15,6.98E-15,1223.926343
7.00E-15,6.98E-15,1223.936313
7.00E-15,6.98E-15,1223.946283
7.00E-15,6.98E-15,1223.956253
7.00E-15,6.98E-15,1223.966223
7.00E-15,6.98E-15,1223.976193
7.00E-15,6.98E-15,1223.986163
7.00E-15,6.98E-15,1223.996133
7.00E-15,6.98E-15,1224.006103
7.00E-15,6.98E-15,1224.016073
7.00E-15,6.98E-15,1224.026043
7.00E-15,6.98E-15,1224.036013
7.00E-15,6.98E-15,1224.045983
7.00E-15,6.98E-15,1224.055953
7.00E-15,6.98E-15,1224.065923
7.00E-15,6.98E-15,1224.075893
7.00E-15,6.98E-15,1224.085863
7.00E-15,6.98E-15,1224.095833
7.00E-15,6.98E-15,1224.105803
7.00E-15,6.98E-15,1224.115773
7.00E-15,6.98E-15,1224.125743
7.00E-15,6.98E-15,1224.135713
7.00E-15,6.98E-15,1224.145683
7.00E-15,6.98E-15,1224.155653
7.00E-15,6.98E-15,1224.165623
7.00E-15,6.98E-15,1224.175593
7.00E-15,6.98E-15,1224.185563
7.00E-15,6.98E-15,1224.195533
7.00E-15,6.98E-15,1224.205503
7.00E-15,6.98E-15,1224.215473
7.00E-15,6.98E-15,1224.225443
7.00E-15,6.98E-15,1224.235413
7.00E-15,6.98E-15,1224.245383
7.00E-15,6.98E-15,1224.255353
7.00E-15,6.98E-15,1224.265323
7.00E-15,6.98E-15,1224.275293
7.00E-15,6.98E-15,1224.285263
7.00E-15,6.98E-15,1224.295233
7.00E-15,6.98E-15,1224.305203
7.00E-15,6.98E-15,1224.315173
7.00E-15,6.98E-15,1224.325143
7.00E-15,6.98E-15,1224.335113
7.00E-15,6.98E-15,1224.345083
7.00E-15,6.98E-15,1224.355053
7.00E-15,6.98E-15,1224.365023
7.00E-15,6.98E-15,1224.374993
7.00E-15,6.98E-15,1224.384963
7.00E-15,6.98E-15,1224.394933
7.00E-15,6.98E-15,1224.404903
7.00E-15,6.98E-15,1224.414873
7.00E-15,6.98E-15,1224.424843
7.00E-15,6.98E-15,1224.434813
7.00E-15,6.98E-15,1224.444783
7.00E-15,6.98E-15,1224.454753
7.00E-15,6.98E-15,1224.464723
7.00E-15,6.98E-15,1224.474693
7.00E-15,6.98E-15,1224.484663
7.00E-15,6.98E-15,1224.494633
7.00E-15,6.98E-15,1224.504603
7.00E-15,6.98E-15,1224.514573
7.00E-15,6.98E-15,1224.524543
7.00E-15,6.98E-15,1224.534513
7.00E-15,6.98E-15,1224.544483
7.00E-15,6.98E-15,1224.554453
7.00E-15,6.98E-15,1224.564423
7.00E-15,6.98E-15,1224.574393
7.00E-15,6.98E-15,1224.584363
7.00E-15,6.98E-15,1224.594333
7.00E-15,6.98E-15,1224.604303
7.00E-15,6.98E-15,1224.614273
7.00E-15,6.98E-15,1224.624243
7.00E-15,6.98E-15,1224.634213
7.00E-15,6.98E-15,1224.644183
7.00E-15,6.98E-15,1224.654153
7.00E-15,6.98E-15,1224.664123
7.00E-15,6.98E-15,1224.674093
7.00E-15,6.98E-15,1224.684063
7.00E-15,6.98E-15,1224.694033
7.00E-15,6.98E-15,1224.704003
7.00E-15,6.98E-15,1224.713973
7.00E-15,6.98E-15,1224.723943
7.00E-15,6.98E-15,1224.733913
7.00E-15,6.98E-15,1224.743883
7.00E-15,6.98E-15,1224.753853
7.00E-15,6.98E-15,1224.763823
7.00E-15,6.98E-15,1224.773793
7.00E-15,6.98E-15,1224.783763
7.00E-15,6.98E-15,1224.793733
7.00E-15,6.98E-15,1224.803703
7.00E-15,6.98E-15,1224.813673
7.00E-15,6.98E-15,1224.823643
7.00E-15,6.98E-15,1224.833613
7.00E-15,6.98E-15,1224.843583
7.00E-15,6.98E-15,1224.853553
7.00E-15,6.98E-15,1224.863523
7.00E-15,6.98E-15,1224.873493
7.00E-15,6.98E-15,1224.883463
7.00E-15,6.98E-15,1224.893433
7.00E-15,6.98E-15,1224.903403
7.00E-15,6.98E-15,1224.913373
7.00E-15,6.98E-15,1224.923343
7.00E-15,6.98E-15,1224.933313
7.00E-15,6.98E-15,1224.943283
7.00E-15,6.98E-15,1224.953253
7.00E-15,6.98E-15,1224.963223
7.00E-15,6.98E-15,1224.973193
7.00E-15,6.98E-15,1224.983163
7.00E-15,6.98E-15,1224.993133
7.00E-15,6.98E-15,1225.003103
7.00E-15,6.98E-15,1225.013073
7.00E-15,6.98E-15,1225.023043
7.00E-15,6.98E-15,1225.033013
7.00E-15,6.98E-15,1225.042983
7.00E-15,6.98E-15,1225.052953
7.00E-15,6.98E-15,1225.062923
7.00E-15,6.98E-15,1225.072893
7.00E-15,6.98E-15,1225.082863
7.00E-15,6.98E-15,1225.092833
7.00E-15,6.98E-15,1225.102803
7.00E-15,6.98E-15,1225.112773
7.00E-15,6.98E-15,1225.122743
7.00E-15,6.98E-15,1225.132713
7.00E-15,6.98E-15,1225.142683
7.00E-15,6.98E-15,1225.152653
7.00E-15,6.98E-15,1225.162623
7.00E-15,6.98E-15,1225.172593
7.00E-15,6.98E-15,1225.182563
7.00E-15,6.98E-15,1225.192533
7.00E-15,6.98E-15,1225.202503
7.00E-15,6.98E-15,1225.212473
7.00E-15,6.98E-15,1225.222443
7.00E-15,6.98E-15,1225.232413
7.00E-15,6.98E-15,1225.242383
7.00E-15,6.98E-15,1225.252353
7.00E-15,6.98E-15,1225.262323
7.00E-15,6.98E-15,1225.272293
7.00E-15,6.98E-15,1225.282263
7.00E-15,6.98E-15,1225.292233
7.00E-15,6.98E-15,1225.302203
7.00E-15,6.98E-15,1225.312173
7.00E-15,6.98E-15,1225.322143
7.00E-15,6.98E-15,1225.332113
7.00E-15,6.98E-15,1225.342083
7.00E-15,6.98E-15,1225.352053
7.00E-15,6.98E-15,1225.362023
7.00E-15,6.98E-15,1225.371993
7.00E-15,6.98E-15,1225.381963
7.00E-15,6.98E-15,1225.391933
7.00E-15,6.98E-15,1225.401903
7.00E-15,6.98E-15,1225.411873
7.00E-15,6.98E-15,1225.421843
7.00E-15,6.98E-15,1225.431813
7.00E-15,6.98E-15,1225.441783
7.00E-15,6.98E-15,1225.451753
7.00E-15,6.98E-15,1225.461723
7.00E-15,6.98E-15,1225.471693
7.00E-15,6.98E-15,1225.481663
7.00E-15,6.98E-15,1225.491633
7.00E-15,6.98E-15,1225.501603
7.00E-15,6.98E-15,1225.511573
7.00E-15,6.98E-15,1225.521543
7.00E-15,6.98E-15,1225.531513
7.00E-15,6.98E-15,1225.541483
7.00E-15,6.98E-15,1225.551453
7.00E-15,6.98E-15,1225.561423
7.00E-15,6.98E-15,1225.571393
7.00E-15,6.98E-15,1225.581363
7.00E-15,6.98E-15,1225.591333
7.00E-15,6.98E-15,1225.601303
7.00E-15,6.98E-15,1225.611273
7.00E-15,6.98E-15,1225.621243
7.00E-15,6.98E-15,1225.631213
7.00E-15,6.98E-15,1225.641183
7.00E-15,6.98E-15,1225.651153
7.00E-15,6.98E-15,1225.661123
7.00E-15,6.98E-15,1225.671093
7.00E-15,6.98E-15,1225.681063
7.00E-15,6.98E-15,1225.691033
7.00E-15,6.98E-15,1225.701003
7.00E-15,6.98E-15,1225.710973
7.00E-15,6.98E-15,1225.720943
7.00E-15,6.98E-15,1225.730913
7.00E-15,6.98E-15,1225.740883
7.00E-15,6.98E-15,1225.750853
7.00E-15,6.98E-15,1225.760823
7.00E-15,6.98E-15,1225.770793
7.00E-15,6.98E-15,1225.780763
7.00E-15,6.98E-15,1225.790733
7.00E-15,6.98E-15,1225.800703
7.00E-15,6.98E-15,1225.810673
7.00E-15,6.98E-15,1225.820643
7.00E-15,6.98E-15,1225.830613
7.00E-15,6.98E-15,1225.840583
7.00E-15,6.98E-15,1225.850553
7.00E-15,6.98E-15,1225.860523
7.00E-15,6.98E-15,1225.870493
7.00E-15,6.98E-15,1225.880463
7.00E-15,6.98E-15,1225.890433
7.00E-15,6.98E-15,1225.900403
7.00E-15,6.98E-15,1225.910373
7.00E-15,6.98E-15,1225.920343
7.00E-15,6.98E-15,1225.930313
7.00E-15,6.98E-15,1225.940283
7.00E-15,6.98E-15,1225.950253
7.00E-15,6.98E-15,1225.960223
7.00E-15,6.98E-15,1225.970193
7.00E-15,6.98E-15,1225.980163
7.00E-15,6.98E-15,1225.990133
7.00E-15,6.98E-15,1226.000103
7.00E-15,6.98E-15,1226.010073
7.00E-15,6.98E-15,1226.020043
7.00E-15,6.98E-15,1226.030013
7.00E-15,6.98E-15,1226.039983
7.00E-15,6.98E-15,1226.049953
7.00E-15,6.98E-15,1226.059923
7.00E-15,6.98E-15,1226.069893
7.00E-15,6.98E-15,1226.079863
7.00E-15,6.98E-15,1226.089833
7.00E-15,6.98E-15,1226.099803
7.00E-15,6.98E-15,1226.109773
7.00E-15,6.98E-15,1226.119743
7.00E-15,6.98E-15,1226.129713
7.00E-15,6.98E-15,1226.139683
7.00E-15,6.98E-15,1226.149653
7.00E-15,6.98E-15,1226.159623
7.00E-15,6.98E-15,1226.169593
7.00E-15,6.98E-15,1226.179563
7.00E-15,6.98E-15,1226.189533
7.00E-15,6.98E-15,1226.199503
7.00E-15,6.98E-15,1226.209473
7.00E-15,6.98E-15,1226.219443
7.00E-15,6.98E-15,1226.229413
7.00E-15,6.98E-15,1226.239383
7.00E-15,6.98E-15,1226.249353
7.00E-15,6.98E-15,1226.259323
7.00E-15,6.98E-15,1226.269293
7.00E-15,6.98E-15,1226.279263
7.00E-15,6.98E-15,1226.289233
7.00E-15,6.98E-15,1226.299203
7.00E-15,6.98E-15,1226.309173
7.00E-15,6.98E-15,1226.319143
7.00E-15,6.98E-15,1226.329113
7.00E-15,6.98E-15,1226.339083
7.00E-15,6.98E-15,1226.349053
7.00E-15,6.98E-15,1226.359023
7.00E-15,6.98E-15,1226.368993
7.00E-15,6.98E-15,1226.378963
7.00E-15,6.98E-15,1226.388933
7.00E-15,6.99E-15,1226.398903
7.00E-15,6.99E-15,1226.408873
7.00E-15,6.99E-15,1226.418843
7.00E-15,6.99E-15,1226.428813
7.00E-15,6.99E-15,1226.438783
7.00E-15,6.99E-15,1226.448753
7.00E-15,6.99E-15,1226.458723
7.00E-15,6.99E-15,1226.468693
7.00E-15,6.99E-15,1226.478663
7.00E-15,6.99E-15,1226.488633
7.00E-15,6.99E-15,1226.498603
7.00E-15,6.99E-15,1226.508573
7.00E-15,6.99E-15,1226.518543
7.00E-15,6.99E-15,1226.528513
7.00E-15,6.99E-15,1226.538483
7.00E-15,6.99E-15,1226.548453
7.00E-15,6.99E-15,1226.558423
7.00E-15,6.99E-15,1226.568393
7.00E-15,6.99E-15,1226.578363
7.00E-15,6.99E-15,1226.588333
7.00E-15,6.99E-15,1226.598303
7.00E-15,6.99E-15,1226.608273
7.00E-15,6.99E-15,1226.618243
7.00E-15,6.99E-15,1226.628213
7.00E-15,6.99E-15,1226.638183
7.00E-15,6.99E-15,1226.648153
7.00E-15,6.99E-15,1226.658123
7.00E-15,6.99E-15,1226.668093
7.00E-15,6.99E-15,1226.678063
7.00E-15,6.99E-15,1226.688033
7.00E-15,6.99E-15,1226.698003
7.00E-15,6.99E-15,1226.707973
7.00E-15,6.99E-15,1226.717943
7.00E-15,6.99E-15,1226.727913
7.00E-15,6.99E-15,1226.737883
7.00E-15,6.99E-15,1226.747853
7.00E-15,6.99E-15,1226.757823
7.00E-15,6.99E-15,1226.767793
7.00E-15,6.99E-15,1226.777763
7.00E-15,6.99E-15,1226.787733
7.00E-15,6.99E-15,1226.797703
7.00E-15,6.99E-15,1226.807673
7.00E-15,6.99E-15,1226.817643
7.00E-15,6.99E-15,1226.827613
7.00E-15,6.99E-15,1226.837583
7.00E-15,6.99E-15,1226.847553
7.00E-15,6.99E-15,1226.857523
7.00E-15,6.99E-15,1226.867493
7.00E-15,6.99E-15,1226.877463
7.00E-15,6.99E-15,1226.887433
7.00E-15,6.99E-15,1226.897403
7.00E-15,6.99E-15,1226.907373
7.00E-15,6.99E-15,1226.917343
7.00E-15,6.99E-15,1226.927313
7.00E-15,6.99E-15,1226.937283
7.00E-15,6.99E-15,1226.947253
7.00E-15,6.99E-15,1226.957223
7.00E-15,6.99E-15,1226.967193
7.00E-15,6.99E-15,1226.977163
7.00E-15,6.99E-15,1226.987133
7.00E-15,6.99E-15,1226.997103
7.00E-15,6.99E-15,1227.007073
7.00E-15,6.99E-15,1227.017043
7.00E-15,6.99E-15,1227.027013
7.00E-15,6.99E-15,1227.036983
7.00E-15,6.99E-15,1227.046953
7.00E-15,6.99E-15,1227.056923
7.00E-15,6.99E-15,1227.066893
7.00E-15,6.99E-15,1227.076863
7.00E-15,6.99E-15,1227.086833
7.00E-15,6.99E-15,1227.096803
7.00E-15,6.99E-15,1227.106773
7.00E-15,6.99E-15,1227.116743
7.00E-15,6.99E-15,1227.126713
7.00E-15,6.99E-15,1227.136683
7.00E-15,6.99E-15,1227.146653
7.00E-15,6.99E-15,1227.156623
7.00E-15,6.99E-15,1227.166593
7.00E-15,6.99E-15,1227.176563
7.00E-15,6.99E-15,1227.186533
7.00E-15,6.99E-15,1227.196503
7.00E-15,6.99E-15,1227.206473
7.00E-15,6.99E-15,1227.216443
7.00E-15,6.99E-15,1227.226413
7.00E-15,6.99E-15,1227.236383
7.00E-15,6.99E-15,1227.246353
7.00E-15,6.99E-15,1227.256323
7.00E-15,6.99E-15,1227.266293
7.00E-15,6.99E-15,1227.276263
7.00E-15,6.99E-15,1227.286233
7.00E-15,6.99E-15,1227.296203
7.00E-15,6.99E-15,1227.306173
7.00E-15,6.99E-15,1227.316143
7.00E-15,6.99E-15,1227.326113
7.00E-15,6.99E-15,1227.336083
7.00E-15,6.99E-15,1227.346053
7.00E-15,6.99E-15,1227.356023
7.00E-15,6.99E-15,1227.365993
7.00E-15,6.99E-15,1227.375963
7.00E-15,6.99E-15,1227.385933
7.00E-15,6.99E-15,1227.395903
7.00E-15,6.99E-15,1227.405873
7.00E-15,6.99E-15,1227.415843
7.00E-15,6.99E-15,1227.425813
7.00E-15,6.99E-15,1227.435783
7.00E-15,6.99E-15,1227.445753
7.00E-15,6.99E-15,1227.455723
7.00E-15,6.99E-15,1227.465693
7.00E-15,6.99E-15,1227.475663
7.00E-15,6.99E-15,1227.485633
7.00E-15,6.99E-15,1227.495603
7.00E-15,6.99E-15,1227.505573
7.00E-15,6.99E-15,1227.515543
7.00E-15,6.99E-15,1227.525513
7.00E-15,6.99E-15,1227.535483
7.00E-15,6.99E-15,1227.545453
7.00E-15,6.99E-15,1227.555423
7.00E-15,6.99E-15,1227.565393
7.00E-15,6.99E-15,1227.575363
7.00E-15,6.99E-15,1227.585333
7.00E-15,6.99E-15,1227.595303
7.00E-15,6.99E-15,1227.605273
7.00E-15,6.99E-15,1227.615243
7.00E-15,6.99E-15,1227.625213
7.00E-15,6.99E-15,1227.635183
7.00E-15,6.99E-15,1227.645153
7.00E-15,6.99E-15,1227.655123
7.00E-15,6.99E-15,1227.665093
7.00E-15,6.99E-15,1227.675063
7.00E-15,6.99E-15,1227.685033
7.00E-15,6.99E-15,1227.695003
7.00E-15,6.99E-15,1227.704973
7.00E-15,6.99E-15,1227.714943
7.00E-15,6.99E-15,1227.724913
7.00E-15,6.99E-15,1227.734883
7.00E-15,6.99E-15,1227.744853
7.00E-15,6.99E-15,1227.754823
7.00E-15,6.99E-15,1227.764793
7.00E-15,6.99E-15,1227.774763
7.00E-15,6.99E-15,1227.784733
7.00E-15,6.99E-15,1227.794703
7.00E-15,6.99E-15,1227.804673
7.00E-15,6.99E-15,1227.814643
7.00E-15,6.99E-15,1227.824613
7.00E-15,6.99E-15,1227.834583
7.00E-15,6.99E-15,1227.844553
7.00E-15,6.99E-15,1227.854523
7.00E-15,6.99E-15,1227.864493
